episode,step,total_steps,reward,action_0,action_1,value,logprob,agent_id,done
0,5,5,-2.2485886,0.8011304,0.22979291,[0.08017606],[-2.1738107],11,False
0,6,6,0.025367737,-0.5677673,-0.48302117,[0.04772308],[-2.1191607],0,False
0,6,6,-2.2351227,-0.7767661,1.9126002,[0.04344402],[-4.101425],1,False
0,6,6,2.8628173,-0.38706434,-1.3005325,[0.05769715],[-2.702239],2,False
0,6,6,-2.2312317,-0.4270923,-0.28028625,[0.07823809],[-1.9687792],3,False
0,6,6,0.0030136108,0.8989646,-0.22547823,[0.06685925],[-2.2280905],4,False
0,6,6,0.0015258789,-0.66361123,0.6389213,[0.03647686],[-2.3198853],5,False
0,6,6,0.6063324,-0.98061985,0.12507914,[0.07104803],[-2.3694751],6,False
0,6,6,0.76815796,-1.1705352,0.6277222,[0.07897659],[-2.780864],7,False
0,6,6,0.012817383,2.645722,-0.9989202,[0.06750581],[-5.6711473],8,False
0,6,6,0.013656616,0.08391613,0.2965177,[0.06662484],[-1.8981916],9,False
0,6,6,0.034751892,0.50885063,-0.13977717,[0.08347492],[-1.9532216],10,False
0,6,6,3.0029373,-0.07040936,0.64790636,[0.06985687],[-2.0890667],11,False
0,7,7,0.020828247,-0.26192904,-0.2907941,[0.04963131],[-1.9079379],0,False
0,7,7,-2.2226105,0.21954028,0.9150417,[0.04071826],[-2.307496],1,False
0,7,7,-2.2297058,0.29536265,0.31958523,[0.05490915],[-1.944159],2,False
0,7,7,-2.2363815,-1.0057167,-0.9083063,[0.07792663],[-2.7641613],3,False
0,7,7,0.010795593,-1.1239642,0.44746768,[0.06859767],[-2.6338959],4,False
0,7,7,0.00289917,0.7646619,0.0796804,[0.03875864],[-2.111687],5,False
0,7,7,0.75549316,0.6459322,0.40623713,[0.07257518],[-2.1335955],6,False
0,7,7,0.7678528,1.3734413,0.7112544,[0.08267505],[-3.021511],7,False
0,7,7,0.020370483,1.1822232,-0.9367935,[0.06710557],[-2.8910599],8,False
0,7,7,0.012741089,0.3903882,-1.8127348,[0.06528283],[-3.4637656],9,False
0,7,7,0.04299164,-0.48524383,0.3150065,[0.07509173],[-2.0446205],10,False
0,7,7,-2.2350845,0.00085809454,1.3961968,[0.07966208],[-2.876377],11,False
0,8,8,0.015640259,1.3729143,0.4566251,[0.04996053],[-2.8567562],0,False
0,8,8,3.0398254,-0.52222675,0.8021225,[0.04471421],[-2.3620262],1,False
0,8,8,2.269989,-1.2387508,-0.11214398,[0.05884184],[-2.6522896],2,False
0,8,8,-2.2414932,0.89526767,-0.3898949,[0.07874485],[-2.265943],3,False
0,8,8,0.010643005,0.7823566,0.1026812,[0.0605993],[-2.1271613],4,False
0,8,8,0.014953613,-1.1334743,-0.6487391,[0.04041539],[-2.7015991],5,False
0,8,8,0.017318726,0.38451305,0.016815335,[0.07152451],[-1.9046967],6,False
0,8,8,0.77960205,0.67247045,0.7495588,[0.06934371],[-2.373188],7,False
0,8,8,0.01586914,0.21127339,-0.2694216,[0.06711093],[-1.8772422],8,False
0,8,8,0.020217896,2.189164,0.9978693,[0.06143752],[-4.7114296],9,False
0,8,8,0.04261017,-1.6730866,0.4181888,[0.08116316],[-3.3983338],10,False
0,8,8,3.0273514,-0.47009704,-1.7044772,[0.07909236],[-3.3325796],11,False
0,9,9,0.0146865845,0.60126626,-0.7891896,[0.04612561],[-2.265747],0,False
0,9,9,-2.197586,0.46232882,-1.8167231,[0.04216258],[-3.5049639],1,False
0,9,9,-2.5223818,-1.2639965,-0.6861107,[0.05235815],[-2.871282],2,False
0,9,9,3.0034332,-1.8260224,0.6497977,[0.07291801],[-3.840726],3,False
0,9,9,0.022354126,-0.79247165,-0.44736034,[0.06808978],[-2.246654],4,False
0,9,9,0.02319336,-0.19454104,0.7219003,[0.03651218],[-2.1613054],5,False
0,9,9,2.2797546,1.4857295,0.28514895,[0.07188969],[-2.9579928],6,False
0,9,9,2.5921907,1.0694993,0.7014748,[0.07071612],[-2.6592937],7,False
0,9,9,0.010757446,0.57086617,0.23988147,[0.07547124],[-2.0303748],8,False
0,9,9,0.019989014,0.6680235,0.08634429,[0.05655254],[-2.050994],9,False
0,9,9,0.054359436,0.650428,-0.4757129,[0.08389046],[-2.1220431],10,False
0,9,9,-2.2143707,0.24814259,0.5280272,[0.08022056],[-2.0237641],11,False
0,10,10,0.022315979,0.44420838,2.1563442,[0.04901779],[-4.355603],0,False
0,10,10,3.0605774,0.18529154,-1.463456,[0.0448597],[-2.8641007],1,False
0,10,10,-2.2269592,0.3123392,0.30636665,[0.05235153],[-1.9398687],2,False
0,10,10,-2.24691,0.54852545,2.1225712,[0.07878815],[-4.312561],3,False
0,10,10,0.030670166,-0.2344236,0.615671,[0.06097399],[-2.097972],4,False
0,10,10,0.022888184,1.394109,-0.16740024,[0.04137335],[-2.7623022],5,False
0,10,10,3.038147,-0.6079447,-1.4630048,[0.0713297],[-3.033661],6,False
0,10,10,3.0546265,-0.5416691,-0.47566232,[0.06936685],[-2.0887694],7,False
0,10,10,0.009841919,0.8885638,-0.33783877,[0.0706859],[-2.241103],8,False
0,10,10,0.031814575,-1.1085973,-2.00851,[0.05867012],[-4.4192123],9,False
0,10,10,0.06259918,0.76321584,-0.058473576,[0.07391309],[-2.1075988],10,False
0,10,10,3.0352097,0.8041136,0.7873114,[0.07657631],[-2.4987416],11,False
0,11,11,0.021972656,-0.6654857,0.25625628,[0.05022406],[-2.134522],0,False
0,11,11,3.0556946,-1.8157445,-0.679879,[0.0446937],[-3.7566228],1,False
0,11,11,3.0221252,-0.5718373,-1.2091126,[0.05899534],[-2.6860433],2,False
0,11,11,3.0149918,0.085470065,-1.6213598,[0.07356704],[-3.052972],3,False
0,11,11,0.03036499,0.26405448,-1.5175707,[0.06204753],[-2.9376369],4,False
0,11,11,0.030517578,-1.4256152,0.8539604,[0.04018084],[-3.3124318],5,False
0,11,11,-2.2039948,0.32239318,-0.8382322,[0.07259139],[-2.1894848],6,False
0,11,11,-2.18721,0.27783275,1.7694135,[0.08019704],[-3.5145807],7,False
0,11,11,0.01739502,0.08720791,-0.788816,[0.06768124],[-2.1083984],8,False
0,11,11,0.04005432,-0.118845195,1.2100537,[0.06677777],[-2.6328487],9,False
0,11,11,0.05771637,1.0387377,-1.5429897,[0.07357902],[-3.4549513],10,False
0,11,11,3.0470734,-2.0330415,0.18921284,[0.06991858],[-4.016605],11,False
0,12,12,0.033721924,-0.4355039,0.039361075,[0.04910322],[-1.9558663],0,False
0,12,12,-2.3497224,-0.9141479,2.3099122,[0.04057223],[-5.0712295],1,False
0,12,12,-2.2205505,0.31482038,1.4821875,[0.05333335],[-3.0676117],2,False
0,12,12,3.0232697,0.6856847,-1.2648866,[0.0773],[-2.7837644],3,False
0,12,12,0.037879944,0.1975102,0.54393196,[0.06413641],[-2.0351915],4,False
0,12,12,0.030059814,-0.050029814,-1.5165689,[0.03654737],[-2.9180443],5,False
0,12,12,3.0411987,-0.48965308,-0.21615645,[0.07190493],[-1.9931164],6,False
0,12,12,3.0622559,0.33864376,-0.47362995,[0.07610974],[-1.9701351],7,False
0,12,12,0.012969971,0.33857226,1.5787972,[0.07677399],[-3.2176065],8,False
0,12,12,0.039749146,-1.9172204,1.2572664,[0.06679067],[-4.5979137],9,False
0,12,12,0.052223206,0.62759936,-2.810181,[0.07296822],[-5.8051977],10,False
0,12,12,-2.3404908,0.8864492,-0.20735091,[0.08284166],[-2.2131433],11,False
0,13,13,0.046310425,1.4843816,2.2777402,[0.04991888],[-5.590693],0,False
0,13,13,-2.5010958,-1.2585994,-0.22494268,[0.04040769],[-2.7039123],1,False
0,13,13,2.729297,0.42374036,-0.849594,[0.0590188],[-2.2283235],2,False
0,13,13,3.0187683,-0.085417345,-0.2648725,[0.0731327],[-1.865623],3,False
0,13,13,0.03753662,0.05014639,-1.4710288,[0.06383604],[-2.8470888],4,False
0,13,13,0.03768921,-0.1985847,0.4492256,[0.04178928],[-1.9912734],5,False
0,13,13,-2.514142,-0.14303029,-0.3261279,[0.07266475],[-1.8898077],6,False
0,13,13,3.0697327,0.7074287,-0.96724355,[0.07526723],[-2.4765952],7,False
0,13,13,0.011978149,-0.44911185,-0.30690452,[0.07374619],[-1.9819386],8,False
0,13,13,0.05142212,0.50716317,-0.95538014,[0.06691977],[-2.3715534],9,False
0,13,13,0.046691895,0.473896,1.7300141,[0.0740607],[-3.534646],10,False
0,13,13,2.7677107,-1.2981912,-0.89747256,[0.06957987],[-3.0728858],11,False
0,14,14,0.058784485,1.4161841,1.0460204,[0.04620115],[-3.3862553],0,False
0,14,14,-2.1936188,0.0573471,-1.6102993,[0.04059188],[-3.063532],1,False
0,14,14,2.2869263,1.0812447,0.11807591,[0.06000092],[-2.4182866],2,False
0,14,14,-2.2363815,-0.89544034,0.67223614,[0.07797571],[-2.5325704],3,False
0,14,14,0.044937134,-1.0231825,0.30608603,[0.06365572],[-2.4641333],4,False
0,14,14,0.037231445,-0.5588213,-1.4221987,[0.0413282],[-2.9514027],5,False
0,14,14,-2.9695587,-1.4856848,-1.2465872,[0.072604],[-3.6989748],6,False
0,14,14,3.0648499,0.1741928,-0.6269768,[0.07044788],[-2.0089018],7,False
0,14,14,0.019607544,0.079970114,0.6939667,[0.07909688],[-2.1090765],8,False
0,14,14,0.05973816,-0.7450999,-0.16202557,[0.0600036],[-2.1464307],9,False
0,14,14,0.04550934,-0.41379717,2.7566671,[0.07541589],[-5.905757],10,False
0,14,14,-2.1871338,-0.3812639,0.59227085,[0.08279341],[-2.1282098],11,False
0,15,15,0.071258545,-0.72519475,0.23623261,[0.04622222],[-2.1610208],0,False
0,15,15,2.9016511,1.2296818,-1.9441742,[0.04460177],[-4.3217006],1,False
0,15,15,2.8863158,-0.87156993,1.989774,[0.06453342],[-4.363106],2,False
0,15,15,-2.2373352,0.53153676,-1.590255,[0.07813469],[-3.143374],3,False
0,15,15,0.044555664,0.52989537,1.7544527,[0.06073496],[-3.5964575],4,False
0,15,15,0.04486084,-0.06779876,0.69656014,[0.03936984],[-2.1256828],5,False
0,15,15,-2.374823,-0.2716264,-1.7052746,[0.07253984],[-3.2518198],6,False
0,15,15,3.059204,0.68361586,-0.85282826,[0.07755911],[-2.3723493],7,False
0,15,15,0.019302368,-0.3715214,0.12129489,[0.07678998],[-1.931945],8,False
0,15,15,0.054779053,0.057062678,0.07554174,[0.06789935],[-1.8457618],9,False
0,15,15,0.05722046,-1.3593963,1.8635145,[0.08137749],[-4.637706],10,False
0,15,15,-2.3385072,-1.1357412,0.56760263,[0.08052298],[-2.706665],11,False
0,16,16,0.08369446,0.7380457,-0.3753975,[0.04882795],[-2.1326153],0,False
0,16,16,2.2960815,-1.4088414,2.5867803,[0.04289252],[-6.390194],1,False
0,16,16,-2.2019348,-1.5771803,-1.8445538,[0.05258295],[-4.740074],2,False
0,16,16,3.020256,-0.7336847,-1.3657225,[0.07362818],[-2.9690785],3,False
0,16,16,0.05634308,0.5795988,-1.931797,[0.06609435],[-3.7240868],4,False
0,16,16,0.044403076,-0.9227254,1.3776885,[0.0417569],[-3.3050842],5,False
0,16,16,-2.230011,-2.1352768,2.7153816,[0.07265819],[-8.049421],6,False
0,16,16,3.053711,-0.43298936,0.039988056,[0.07063917],[-1.9488856],7,False
0,16,16,0.031051636,1.3038356,0.76673275,[0.07932217],[-2.9865334],8,False
0,16,16,0.053634644,0.67352927,0.33011582,[0.06531921],[-2.1219509],9,False
0,16,16,0.06977081,-0.50922656,0.1730805,[0.08402076],[-2.0076044],10,False
0,16,16,-2.926796,1.2440093,1.0544746,[0.08290043],[-3.1688952],11,False
0,17,17,0.091934204,-1.2166141,1.0558021,[0.04813949],[-3.2403893],0,False
0,17,17,-2.9550629,0.14531389,-1.0498377,[0.0405963],[-2.3500638],1,False
0,17,17,-2.1935425,-1.604706,-1.2084119,[0.05241714],[-3.87778],2,False
0,17,17,-2.234169,0.369334,1.4654312,[0.07794062],[-3.0398927],3,False
0,17,17,0.06454468,1.5131778,1.1054686,[0.06653053],[-3.6024053],4,False
0,17,17,0.055999756,0.3800232,-1.9949837,[0.03709432],[-3.794726],5,False
0,17,17,-2.2312317,1.8351213,1.1903719,[0.07256871],[-4.206072],6,False
0,17,17,-2.1976624,-0.40324032,-0.34437945,[0.08034954],[-1.9803016],7,False
0,17,17,0.043563843,-0.3318476,0.7132946,[0.06707802],[-2.2000313],8,False
0,17,17,0.06530762,1.628533,-0.28149462,[0.05860219],[-3.1299489],9,False
0,17,17,0.08224487,-0.081192106,-0.9126492,[0.08148182],[-2.206913],10,False
0,17,17,2.3357162,-0.77681214,0.4833579,[0.06937963],[-2.3094573],11,False
0,18,18,0.09109497,1.2525464,-0.702535,[0.04813077],[-2.7866015],0,False
0,18,18,2.3023376,-0.9475117,-1.0271363,[0.04466292],[-2.813508],1,False
0,18,18,-2.3484254,1.6319332,-0.67913324,[0.05239925],[-3.3162446],2,False
0,18,18,3.0148773,-0.09611648,-1.4922867,[0.07450693],[-2.8682423],3,False
0,18,18,0.06397247,-0.77566284,1.3149245,[0.06872467],[-3.1166751],4,False
0,18,18,0.0642395,-1.6583104,1.5886173,[0.04092525],[-4.642857],5,False
0,18,18,2.8807466,0.7508015,1.2198043,[0.07131923],[-2.9254878],6,False
0,18,18,-2.1901093,0.71357626,-0.6580395,[0.08042074],[-2.2508676],7,False
0,18,18,0.055999756,1.2591525,0.37142864,[0.07944272],[-2.6788874],8,False
0,18,18,0.07347107,1.0823255,-0.18728401,[0.0564606],[-2.4054518],9,False
0,18,18,0.09044647,-0.5271205,-2.1304533,[0.08031679],[-4.1428614],10,False
0,18,18,-2.9017334,-0.21439674,-1.5660858,[0.08156606],[-3.0142634],11,False
0,19,19,0.09849548,-0.6335993,-0.79489183,[0.04624437],[-2.3271656],0,False
0,19,19,-2.95224,-0.09424401,1.2537012,[0.04045158],[-2.6755185],1,False
0,19,19,2.445929,1.1653295,-1.401171,[0.06453589],[-3.354623],2,False
0,19,19,-2.2275696,0.54212296,-0.9506913,[0.07806043],[-2.360641],3,False
0,19,19,0.075683594,-0.9387697,0.40912786,[0.0612026],[-2.419528],4,False
0,19,19,0.06362915,1.0026453,1.0225892,[0.03660732],[-2.8839364],5,False
0,19,19,2.4432588,-0.8320242,1.8284224,[0.07112315],[-3.9901006],6,False
0,19,19,3.055008,0.62352866,0.7639498,[0.07041777],[-2.3389418],7,False
0,19,19,0.06851196,0.1506048,-1.2858356,[0.06706059],[-2.5981305],8,False
0,19,19,0.06866455,-0.68365175,0.9803772,[0.05647352],[-2.6318204],9,False
0,19,19,0.085372925,-1.3071907,0.19778797,[0.08135839],[-2.7665498],10,False
0,19,19,-2.8936462,-0.41833952,1.196033,[0.08063325],[-2.7182658],11,False
0,20,20,0.09326935,-2.0356312,-0.28953442,[0.04938452],[-4.0078425],0,False
0,20,20,-2.9536133,0.14465937,0.22906943,[0.04440273],[-1.8823045],1,False
0,20,20,3.0405884,1.4605287,-0.9630302,[0.06453921],[-3.2520676],2,False
0,20,20,3.0179672,-0.74689555,0.59332526,[0.07358105],[-2.3588753],3,False
0,20,20,0.088157654,0.7863396,0.90713364,[0.06100821],[-2.5815303],4,False
0,20,20,0.075531006,0.577734,-1.7228945,[0.04006326],[-3.3658602],5,False
0,20,20,-2.1943054,-0.06528505,-1.5440598,[0.07276029],[-2.9667556],6,False
0,20,20,3.0537872,-0.13293932,0.30600387,[0.07133792],[-1.9148047],7,False
0,20,20,0.076675415,-0.4143409,0.87522876,[0.0759884],[-2.3658218],8,False
0,20,20,0.06713867,1.7850655,0.008070659,[0.06809327],[-3.3871372],9,False
0,20,20,0.083847046,0.7722805,0.28785676,[0.0841332],[-2.1648781],10,False
0,20,20,-2.8944855,-0.065965,1.2003996,[0.08051743],[-2.6206405],11,False
0,21,21,0.08735657,1.0856389,0.67009974,[0.04803662],[-2.6381292],0,False
0,21,21,2.3083649,0.91441715,-0.32521537,[0.04469522],[-2.2501001],1,False
0,21,21,3.0350952,1.9681824,0.21563804,[0.06454251],[-3.71812],2,False
0,21,21,-2.2329865,-0.89042574,0.9680775,[0.0779852],[-2.7825263],3,False
0,21,21,0.10066986,-0.9043608,-1.3997107,[0.06807117],[-3.1744623],4,False
0,21,21,0.083618164,-1.4429166,0.21326402,[0.04044647],[-2.9748585],5,False
0,21,21,-2.1862946,-0.08726619,-0.69999534,[0.07266862],[-2.0477004],6,False
0,21,21,-2.1844635,1.5911783,0.7750113,[0.08008628],[-3.3950746],7,False
0,21,21,0.07606506,0.6168872,-0.18994169,[0.07937798],[-2.0110536],8,False
0,21,21,0.07469177,0.6086205,-0.16325916,[0.05645808],[-2.0052292],9,False
0,21,21,0.09552002,-0.542667,-1.9766436,[0.07354075],[-3.8594747],10,False
0,21,21,-2.8827744,0.04975764,-0.011681661,[0.07951877],[-1.838883],11,False
0,22,22,0.085754395,0.7152749,-0.52137476,[0.04624561],[-2.1761584],0,False
0,22,22,2.3163757,0.938722,1.026321,[0.04328056],[-2.8431826],1,False
0,22,22,3.0341797,-0.8649093,-1.2435338,[0.0645348],[-2.928687],2,False
0,22,22,-2.221199,-1.9525167,0.8626213,[0.07818786],[-4.2376356],3,False
0,22,22,0.10887146,-1.0314918,-1.477715,[0.06108773],[-3.3928528],4,False
0,22,22,0.082855225,-0.77808005,-1.3582057,[0.03664156],[-3.0293279],5,False
0,22,22,-2.1910248,-0.81584233,-0.3530521,[0.07265004],[-2.2547178],6,False
0,22,22,3.0780487,-0.64039195,0.33443967,[0.06938162],[-2.1447134],7,False
0,22,22,0.08338928,1.5733132,-0.43677574,[0.06998309],[-3.1050534],8,False
0,22,22,0.069732666,-1.3493512,1.1311872,[0.05906534],[-3.4981537],9,False
0,22,22,0.10368347,1.1492053,-0.0262359,[0.0815028],[-2.448064],10,False
0,22,22,2.3753512,0.97005457,0.29933208,[0.07862184],[-2.3276582],11,False
0,23,23,0.09315491,1.766478,1.0839319,[0.04830749],[-3.9929698],0,False
0,23,23,2.3158417,1.4657372,-0.100915104,[0.0432249],[-2.8725646],1,False
0,23,23,-2.2083435,0.46236366,0.24451044,[0.05252361],[-1.9715207],2,False
0,23,23,-2.208725,0.3040381,-0.47617522,[0.07899638],[-1.9645016],3,False
0,23,23,0.10360718,-0.10355575,-0.7829961,[0.06091413],[-2.114863],4,False
0,23,23,0.09017944,-1.7584171,-0.061391298,[0.03783834],[-3.4565547],5,False
0,23,23,-2.196518,0.15701571,0.3964277,[0.07268961],[-1.9467468],6,False
0,23,23,-2.159439,0.46486634,0.36218584,[0.08068209],[-2.014451],7,False
0,23,23,0.078430176,1.5126362,2.8870313,[0.06706397],[-7.267153],8,False
0,23,23,0.06828308,-0.612921,-1.567707,[0.06701124],[-3.211246],9,False
0,23,23,0.09853363,-0.7658599,0.2714061,[0.07300957],[-2.2187815],10,False
0,23,23,2.3743591,-0.18772344,-0.5722375,[0.06947188],[-1.9957142],11,False
0,24,24,0.09239197,0.6665216,0.4683561,[0.04625671],[-2.1613126],0,False
0,24,24,2.323166,0.15061584,-0.37187698,[0.04294025],[-1.891919],1,False
0,24,24,3.0411987,0.46982768,-0.03167949,[0.06035203],[-1.9395521],2,False
0,24,24,3.049553,-0.6729268,-0.974024,[0.07523424],[-2.5177908],3,False
0,24,24,0.0976181,-2.0524762,1.7883602,[0.06300525],[-5.718752],4,False
0,24,24,0.08529663,-2.023408,1.1783108,[0.03662064],[-4.717622],5,False
0,24,24,3.0521088,-0.5271088,-0.6976999,[0.07234716],[-2.1995523],6,False
0,24,24,3.1030731,-0.6196161,-0.016461436,[0.07342494],[-2.056041],7,False
0,24,24,0.076828,-0.16570841,1.4703714,[0.06705582],[-3.0314536],8,False
0,24,24,0.07575989,-0.10268835,0.8673256,[0.06801404],[-2.263199],9,False
0,24,24,0.09689331,-3.0641103,-1.7701871,[0.08252604],[-8.091125],10,False
0,24,24,-2.8683548,-0.5536148,0.47093347,[0.08045587],[-2.1437664],11,False
0,25,25,0.10398865,-0.39732206,0.79146296,[0.04870466],[-2.2863066],0,False
0,25,25,2.3183594,-0.6040396,0.22497353,[0.04469159],[-2.0798],1,False
0,25,25,3.048523,-0.67593735,-2.0934982,[0.06041858],[-4.1688204],2,False
0,25,25,-2.2052155,-0.09902864,0.46803057,[0.07806486],[-1.9857733],3,False
0,25,25,0.095939636,-0.43030268,-0.107259735,[0.06094032],[-1.9461002],4,False
0,25,25,0.083618164,-0.5471366,0.26410514,[0.03664296],[-2.0562844],5,False
0,25,25,-2.1904144,-1.3611363,1.2267995,[0.07267569],[-3.6331613],6,False
0,25,25,-2.1386871,0.14340204,-0.7667782,[0.08059315],[-2.1012259],7,False
0,25,25,0.088653564,0.6462874,-0.24211258,[0.07856636],[-2.0462227],8,False
0,25,25,0.07499695,0.7676455,-2.2334652,[0.06665586],[-4.499965],9,False
0,25,25,0.10421753,0.6771703,-0.75195336,[0.0841924],[-2.2865963],10,False
0,25,25,-2.8694992,0.012169529,0.1447606,[0.08038957],[-1.8550208],11,False
0,26,26,0.116500854,-2.6092904,-0.9330596,[0.04969433],[-5.721604],0,False
0,26,26,-2.9330902,-0.94206226,0.29591233,[0.04188193],[-2.3722107],1,False
0,26,26,-2.2060547,-0.651879,0.34465095,[0.05275613],[-2.1510296],2,False
0,26,26,-2.2063599,-0.502982,0.5699487,[0.07825153],[-2.1822286],3,False
0,26,26,0.103302,-2.6193693,1.330516,[0.06160998],[-6.31175],4,False
0,26,26,0.09536743,-0.9357901,-1.9324962,[0.03930462],[-4.08004],5,False
0,26,26,-2.1909485,1.2636764,-0.26319802,[0.07271949],[-2.6103013],6,False
