episode,step,total_steps,reward,action_0,action_1,value,logprob,agent_id,done
0,5,5,0.001449585,-0.41900238,2.4881783,[0.04768938],[-5.286824],10,False
0,5,5,3.0136566,0.6896792,-0.42618164,[0.03618084],[-2.0878005],11,False
0,6,6,0.0,-1.2544354,1.551049,[0.04700689],[-4.0463047],0,False
0,6,6,-2.1976624,-0.24891642,-0.1542444,[0.06707356],[-1.8906574],1,False
0,6,6,-2.25,-0.7241823,0.031497344,[0.09611735],[-2.1516118],2,False
0,6,6,3.0149918,-0.5523339,-0.20137048,[0.05684026],[-2.0412292],3,False
0,6,6,0.005531311,-0.03296852,0.8536502,[0.09501744],[-2.2612302],4,False
0,6,6,0.025405884,-0.7695626,-0.69515795,[0.08245096],[-2.359715],5,False
0,6,6,0.75,-0.3727851,-1.6700108,[0.07535685],[-3.184734],6,False
0,6,6,3.035324,1.0193496,0.40544465,[0.03658037],[-2.4233274],7,False
0,6,6,0.043563843,-0.05104781,-1.1242362,[0.049329],[-2.3865137],8,False
0,6,6,0.015029907,-1.7931494,0.48464653,[0.04172532],[-3.7285793],9,False
0,6,6,0.0030517578,0.678428,0.7979126,[0.0491052],[-2.3959355],10,False
0,6,6,3.008583,0.7046098,-0.12625098,[0.03494763],[-2.0448735],11,False
0,7,7,0.0030517578,0.17632884,-1.3954525,[0.0606385],[-2.6899555],0,False
0,7,7,-2.1893463,-0.12320356,-0.28476268,[0.06345326],[-1.8719625],1,False
0,7,7,-2.2469482,-0.63557094,0.4719077,[0.1009849],[-2.237803],2,False
0,7,7,-2.2267303,-0.4394277,-1.4200397,[0.06436274],[-2.8451285],3,False
0,7,7,0.017356873,-0.116668366,-1.0095547,[0.08581946],[-2.2582023],4,False
0,7,7,0.020828247,1.243247,-0.98451406,[0.0869429],[-2.9413662],5,False
0,7,7,0.75,0.24061853,0.45724553,[0.07640832],[-1.998369],6,False
0,7,7,3.0470734,-0.6756627,-2.0823016,[0.03657744],[-4.13177],7,False
0,7,7,0.03807068,0.6542019,1.4736814,[0.03880991],[-3.2677412],8,False
0,7,7,0.02746582,-0.7063444,2.3312006,[0.05703587],[-5.039716],9,False
0,7,7,0.014953613,-0.14530948,1.0627086,[0.04142214],[-2.5053802],10,False
0,7,7,3.0034332,-0.8146324,0.8632425,[0.03502887],[-2.6793623],11,False
0,8,8,0.010757446,0.26325724,1.0618606,[0.045063],[-2.5164645],0,False
0,8,8,-2.1941528,0.41995227,1.8109297,[0.06211327],[-3.6607952],1,False
0,8,8,-2.2350464,-1.1400181,0.117410794,[0.09942965],[-2.5775673],2,False
0,8,8,-2.2312317,-1.6215928,-1.4870566,[0.06346831],[-4.2710376],3,False
0,8,8,0.025672913,-0.09458436,1.3546809,[0.08688963],[-2.8879778],4,False
0,8,8,0.015716553,0.32945126,1.1428632,[0.06276071],[-2.6172771],5,False
0,8,8,0.75289917,-0.014408842,0.01718539,[0.07106066],[-1.8472672],6,False
0,8,8,-2.1947632,-0.06415478,2.172167,[0.0467538],[-4.4201236],7,False
0,8,8,0.037002563,-0.4212021,2.0226963,[0.03480747],[-4.159052],8,False
0,8,8,0.039978027,0.833748,0.19725423,[0.05329445],[-2.1697783],9,False
0,8,8,0.027503967,1.8190246,-1.1582981,[0.04588889],[-3.9635954],10,False
0,8,8,-2.2469864,1.0599452,-0.85907805,[0.04884538],[-2.6401315],11,False
0,9,9,0.010681152,-0.124446295,0.9438937,[0.04448527],[-2.3714302],0,False
0,9,9,3.0544739,-1.2080488,-0.5622262,[0.05597699],[-2.7644413],1,False
0,9,9,-2.2226868,0.99526775,1.4511771,[0.10547239],[-3.4410205],2,False
0,9,9,-2.2363815,-1.1920071,0.3563078,[0.06730445],[-2.7218256],3,False
0,9,9,0.02532959,1.146923,0.1815709,[0.08653297],[-2.4475014],4,False
0,9,9,0.014801025,0.05380605,-0.68855894,[0.07003125],[-2.0126827],5,False
0,9,9,0.7649536,-0.25219327,0.26391932,[0.0739136],[-1.9554374],6,False
0,9,9,-2.1951447,-0.9600903,-0.9162168,[0.03874505],[-2.7038078],7,False
0,9,9,0.04875183,0.49544528,1.6536801,[0.0424711],[-3.4670265],8,False
0,9,9,0.05256653,1.2022256,-0.411263,[0.04059772],[-2.541904],9,False
0,9,9,0.035820007,0.096210405,1.1157777,[0.04213156],[-2.5566738],10,False
0,9,9,3.010643,-0.7545466,-1.3275275,[0.03658932],[-2.9414117],11,False
0,10,10,0.02243042,-0.078627124,0.5046463,[0.0482876],[-2.0176675],0,False
0,10,10,-2.187973,1.5698593,0.4517533,[0.07590312],[-3.1353345],1,False
0,10,10,3.039978,-0.37590045,-0.41730055,[0.07866464],[-1.9929023],2,False
0,10,10,-2.2373352,-0.5536642,-1.302936,[0.06732037],[-2.7744672],3,False
0,10,10,0.03715515,-0.4614885,-0.34413818,[0.07605159],[-2.0121365],4,False
0,10,10,0.022354126,1.4928622,-1.4669244,[0.07460708],[-3.829289],5,False
0,10,10,0.7773895,-0.10927767,-0.0608693,[0.07589424],[-1.8549484],6,False
0,10,10,-2.1877441,-0.12558869,0.065873474,[0.05027311],[-1.8652453],7,False
0,10,10,0.061264038,-0.69182694,0.634285,[0.03503831],[-2.38419],8,False
0,10,10,0.060653687,-0.69976175,-0.8264446,[0.04040347],[-2.3979063],9,False
0,10,10,0.03540039,-1.7438383,-1.6081003,[0.04323401],[-4.633261],10,False
0,10,10,-2.243744,0.34204537,0.81964433,[0.04799496],[-2.269313],11,False
0,11,11,0.034866333,-0.79111284,0.42623794,[0.04766268],[-2.3330777],0,False
0,11,11,3.0613403,-0.38602322,-1.1469396,[0.05056792],[-2.4738278],1,False
0,11,11,-2.2019348,-0.12677808,1.2306008,[0.09526833],[-2.7589793],2,False
0,11,11,-2.2297058,-0.35433406,0.6195816,[0.06436706],[-2.1714053],3,False
0,11,11,0.045318604,0.5969399,0.85190713,[0.09189866],[-2.4283733],4,False
0,11,11,0.017852783,-0.030239318,0.51655996,[0.06274673],[-2.0401978],5,False
0,11,11,0.78570557,-0.39287138,0.73510915,[0.07501265],[-2.273912],6,False
0,11,11,-2.1884308,1.369586,0.681649,[0.03942619],[-2.9902778],7,False
0,11,11,0.07369995,-0.012627877,0.025203973,[0.0461044],[-1.8467419],8,False
0,11,11,0.055923462,-0.07293229,-0.83932215,[0.05320984],[-2.1338573],9,False
0,11,11,0.042915344,-0.22204489,0.33070606,[0.05604441],[-1.9607341],10,False
0,11,11,3.0054169,-0.90092623,-0.71203667,[0.03612591],[-2.498373],11,False
0,12,12,0.047454834,-0.090746805,-0.021008577,[0.05818138],[-1.8515775],0,False
0,12,12,-2.1811066,-0.7533021,0.13127783,[0.0651833],[-2.1913204],1,False
0,12,12,-2.3523927,1.7747746,1.4168476,[0.09170937],[-4.4709263],2,False
0,12,12,-2.2299728,0.93227607,-1.3591387,[0.06277688],[-3.0111542],3,False
0,12,12,0.044937134,0.044610612,-0.639068,[0.0801167],[-1.9957407],4,False
0,12,12,0.016784668,0.37754828,-0.35617793,[0.07604776],[-1.9259709],5,False
0,12,12,0.6352478,0.92719114,-1.8701949,[0.07651494],[-3.7757304],6,False
0,12,12,3.073471,-0.64950514,0.18518364,[0.03657126],[-2.1283402],7,False
0,12,12,0.08201599,0.3919913,0.12786801,[0.03820193],[-1.9142218],8,False
0,12,12,0.05050659,-2.1401565,-0.7789415,[0.04451175],[-4.4701853],9,False
0,12,12,0.042419434,1.3336512,0.74376595,[0.0467202],[-2.9960413],10,False
0,12,12,-2.2370682,0.39354703,0.72788113,[0.04977609],[-2.2070603],11,False
0,13,13,0.055541992,-0.18259259,-0.85225916,[0.04780894],[-2.1722562],0,False
0,13,13,-2.1817932,-0.8407819,0.70908374,[0.07171106],[-2.5560865],1,False
0,13,13,2.9095092,-0.8258599,-1.247469,[0.07860642],[-2.8920343],2,False
0,13,13,3.0275803,0.25737897,0.16678403,[0.0542933],[-1.8882025],3,False
0,13,13,0.05241394,0.05947383,0.07237726,[0.08498626],[-1.8525252],4,False
0,13,13,0.024490356,-1.0325242,1.2250994,[0.0694213],[-3.3070345],5,False
0,13,13,0.64272463,0.16972628,-2.9263077,[0.06591912],[-5.9232826],6,False
0,13,13,-2.1641693,0.023852488,-0.7525394,[0.04628537],[-2.0494318],7,False
0,13,13,0.0819397,-0.25590187,1.3078692,[0.03527651],[-2.858549],8,False
0,13,13,0.04486084,0.40821487,-2.6738353,[0.05703017],[-5.222009],9,False
0,13,13,0.054244995,0.061457284,-0.2743061,[0.04206883],[-1.8520215],10,False
0,13,13,3.012741,-1.2780282,-0.5255819,[0.03592037],[-2.8268557],11,False
0,14,14,0.05104065,0.25457773,1.3627644,[0.04903322],[-2.914632],0,False
0,14,14,-2.170044,-0.41021684,-0.46288982,[0.07319185],[-2.0190845],1,False
0,14,14,-2.1824036,0.0009526573,-0.18520825,[0.10240874],[-1.8430088],2,False
0,14,14,3.027237,0.5984335,-1.227636,[0.05728222],[-2.630208],3,False
0,14,14,0.05191803,-1.6531545,0.4656188,[0.084763],[-3.4655118],4,False
0,14,14,0.02418518,-0.37081203,0.14645247,[0.08977976],[-1.9595022],5,False
0,14,14,0.788147,0.46307233,-0.49870926,[0.07178908],[-2.0084245],6,False
0,14,14,3.0941467,-0.7874523,-1.4706559,[0.03783001],[-3.145286],7,False
0,14,14,0.093688965,0.17152321,-1.3474834,[0.04037914],[-2.6669824],8,False
0,14,14,0.03944397,-2.1039217,1.9282763,[0.04117353],[-6.2164707],9,False
0,14,14,0.062408447,-0.5627229,-0.06928299,[0.04355006],[-2.034508],10,False
0,14,14,-2.2297058,-0.16316882,0.28294033,[0.05057926],[-1.9331841],11,False
0,15,15,0.049591064,-0.5450017,-0.6235881,[0.04429875],[-2.1511865],0,False
0,15,15,-2.1618805,0.37409085,-0.008895148,[0.06544472],[-1.8870876],1,False
0,15,15,3.0627136,0.02898005,1.1641303,[0.08994415],[-2.6242654],2,False
0,15,15,3.0348282,0.23555107,0.010325134,[0.05545615],[-1.8539487],3,False
0,15,15,0.06362915,0.04064978,-0.2103428,[0.09884766],[-1.8452172],4,False
0,15,15,0.035858154,-0.98495317,1.8160447,[0.08118335],[-4.161045],5,False
0,15,15,0.7826538,1.3518515,-2.2995691,[0.0683594],[-5.103878],6,False
0,15,15,-2.1611176,0.7429925,1.4958837,[0.0483037],[-3.294907],7,False
0,15,15,0.10185242,0.6588639,-0.8401749,[0.03669225],[-2.30204],8,False
0,15,15,0.03829956,-0.81052494,0.134978,[0.05701645],[-2.240293],9,False
0,15,15,0.05760193,-1.2596878,1.0435413,[0.05095945],[-3.349789],10,False
0,15,15,-2.2299347,0.089425765,2.0424318,[0.03996354],[-4.0906606],11,False
0,16,16,0.05706787,0.22591765,-0.0041579455,[0.05534013],[-1.8572612],0,False
0,16,16,3.0830078,-1.0332098,0.43663126,[0.05633304],[-2.5713701],1,False
0,16,16,3.0613403,1.4044266,-0.3782039,[0.08942301],[-2.7767267],2,False
0,16,16,3.0302124,0.100988336,0.8553779,[0.05749089],[-2.291355],3,False
0,16,16,0.07194519,-0.93069893,0.12893206,[0.08496562],[-2.356452],4,False
0,16,16,0.04852295,-0.421813,0.2906438,[0.0894227],[-2.023873],5,False
0,16,16,0.7773895,0.59715235,-0.40461785,[0.06542568],[-2.0342484],6,False
0,16,16,3.0874329,1.5840341,0.29433724,[0.03519594],[-3.0473595],7,False
0,16,16,0.09666443,0.78644496,-2.5401292,[0.03466991],[-5.1062107],8,False
0,16,16,0.050125122,0.7620684,-0.94652945,[0.05429907],[-2.4558582],9,False
0,16,16,0.05630493,1.7802461,1.0467458,[0.05607483],[-3.9549065],10,False
0,16,16,3.0317764,1.0655692,0.6469765,[0.03755676],[-2.5975451],11,False
0,17,17,0.052337646,-0.4595791,0.36256433,[0.04448893],[-2.0685563],0,False
0,17,17,-2.1684418,0.7899714,-1.831766,[0.07568604],[-3.6116824],1,False
0,17,17,3.0686646,-0.86372256,0.22435126,[0.07860377],[-2.3238187],2,False
0,17,17,3.0291443,-0.5480617,-1.0590471,[0.05839205],[-2.4761448],3,False
0,17,17,0.0712204,-0.12553927,1.3504689,[0.09803148],[-2.8489022],4,False
0,17,17,0.060958862,0.10788438,-0.13259836,[0.08176386],[-1.8402565],5,False
0,17,17,0.77212524,-0.74965817,0.30415258,[0.06746092],[-2.2533994],6,False
0,17,17,3.0991058,0.8037961,0.8257011,[0.03656522],[-2.5368967],7,False
0,17,17,0.0907135,-0.8577517,0.7909905,[0.03480791],[-2.64952],8,False
0,17,17,0.058288574,1.4922835,-0.7537265,[0.04064465],[-3.0728762],9,False
0,17,17,0.0680542,-2.0098763,0.16234821,[0.0420462],[-4.011264],10,False
0,17,17,3.0442886,0.096006036,-0.92903346,[0.03657951],[-2.1914487],11,False
0,18,18,0.05104065,-0.48919356,2.3590238,[0.05367894],[-4.9617424],0,False
0,18,18,3.0889587,-2.1235628,0.8248127,[0.05238664],[-4.627449],1,False
0,18,18,-2.1817932,-0.89053595,-0.5105932,[0.10296535],[-2.3923965],2,False
0,18,18,-2.2133026,0.1141519,0.6543893,[0.06435822],[-2.1287954],3,False
0,18,18,0.08293152,-0.4105349,0.7116877,[0.08675031],[-2.2626824],4,False
0,18,18,0.069122314,0.33319736,-0.61212575,[0.07331349],[-2.025333],5,False
0,18,18,0.7710571,-0.30180487,0.026949137,[0.07930855],[-1.9100428],6,False
0,18,18,3.111618,-0.21814996,-0.68347704,[0.03546882],[-2.047734],7,False
0,18,18,0.08918762,-1.5243913,-1.2812115,[0.048446],[-3.8083332],8,False
0,18,18,0.053482056,-1.4841931,-0.9635932,[0.04043566],[-3.422111],9,False
0,18,18,0.08052826,1.3318038,-0.6324706,[0.05609772],[-2.799101],10,False
0,18,18,3.0524902,-1.8258151,-1.894551,[0.03748906],[-5.237958],11,False
0,19,19,0.06271362,-0.00019886717,1.6301781,[0.05422916],[-3.342678],0,False
0,19,19,-2.1618042,0.30373204,-0.86806905,[0.075642],[-2.161976],1,False
0,19,19,-2.174469,1.1166373,0.07823274,[0.10345255],[-2.4084089],2,False
0,19,19,3.0362778,0.6775095,0.6594246,[0.05827602],[-2.3167677],3,False
0,19,19,0.09548187,0.6872016,-0.16223946,[0.09090567],[-2.0337155],4,False
0,19,19,0.0642395,-0.3050147,1.7434754,[0.0698017],[-3.5739107],5,False
0,19,19,0.7828064,-0.3237391,0.70251566,[0.07609257],[-2.237603],6,False
0,19,19,-2.1302948,0.43595883,0.09922005,[0.04036839],[-1.9205292],7,False
0,19,19,0.09651184,-0.82445806,0.84544903,[0.05086147],[-2.6527104],8,False
0,19,19,0.048065186,0.5543165,-1.0427012,[0.05702423],[-2.4126325],9,False
0,19,19,0.088768005,0.3642526,0.32929552,[0.04203846],[-1.9746387],10,False
0,19,19,-2.2022781,-0.4951966,-0.70935047,[0.05058935],[-2.183434],11,False
0,20,20,0.07522583,-0.18496957,-0.3221525,[0.04656531],[-1.8904335],0,False
0,20,20,3.09552,-0.5046199,0.29559213,[0.0568136],[-2.069797],1,False
0,20,20,3.0749207,0.5538051,0.17961778,[0.07861666],[-1.9990343],2,False
0,20,20,3.0481415,-0.12675889,0.8634381,[0.0551047],[-2.3013635],3,False
0,20,20,0.10360718,-0.035464525,-0.812976,[0.07940216],[-2.1019716],4,False
0,20,20,0.062942505,0.7549981,-1.3343121,[0.07995988],[-2.8782134],5,False
0,20,20,0.7953949,-0.4602306,0.04132144,[0.07618655],[-1.9854348],6,False
0,20,20,3.1187897,0.75962096,0.9031181,[0.0350625],[-2.559651],7,False
0,20,20,0.09567261,0.98200196,-0.8824137,[0.04793911],[-2.58891],8,False
0,20,20,0.042495728,-0.64909685,-1.8632764,[0.04109327],[-3.6634278],9,False
0,20,20,0.08792877,0.15227658,-0.35030034,[0.04133495],[-1.8736767],10,False
0,20,20,-2.2077332,-0.10170432,-1.5341989,[0.04418092],[-2.9247868],11,False
0,21,21,0.08354187,0.82911885,-0.35195994,[0.0490072],[-2.1638408],0,False
0,21,21,-2.1553192,2.229098,0.07048952,[0.06695475],[-4.218559],1,False
0,21,21,3.08667,1.0063946,-0.22120698,[0.08328731],[-2.293311],2,False
0,21,21,-2.1894608,0.48753455,-0.14291835,[0.06058009],[-1.9266875],3,False
0,21,21,0.09845734,1.267926,0.8650132,[0.08574326],[-2.9965253],4,False
0,21,21,0.07041931,0.9684052,-1.2533822,[0.06467294],[-2.926828],5,False
0,21,21,0.8077545,0.36602277,-0.5900869,[0.07698009],[-2.0114489],6,False
0,21,21,3.1304626,-0.2796168,-1.7539096,[0.03525197],[-3.2650223],7,False
0,21,21,0.102996826,0.1073087,-0.3678891,[0.03525302],[-1.882388],8,False
0,21,21,0.03715515,2.5642622,0.83372724,[0.05249184],[-5.374132],9,False
0,21,21,0.09540558,-1.2803044,1.0142618,[0.04251661],[-3.335061],10,False
0,21,21,-2.2131119,2.2282732,0.12868416,[0.03925795],[-4.184653],11,False
0,22,22,0.078430176,-1.3836964,-0.7456215,[0.04332361],[-3.0856361],0,False
0,22,22,3.102234,-0.12829483,-0.99682933,[0.05032879],[-2.2656898],1,False
0,22,22,3.0946045,-1.5649183,-1.736509,[0.07862535],[-4.54436],2,False
0,22,22,3.0688171,0.3323565,-0.81621534,[0.05602643],[-2.1419039],3,False
0,22,22,0.09677887,-2.391146,-0.27991718,[0.07627434],[-4.8955336],4,False
0,22,22,0.065460205,0.92106736,0.8506286,[0.06269586],[-2.6482205],5,False
0,22,22,0.81599426,0.7368387,0.57375306,[0.06948911],[-2.2959175],6,False
0,22,22,-2.1115265,0.64913017,0.35196978,[0.041021],[-2.1143765],7,False
0,22,22,0.09780884,0.54502296,-1.4154062,[0.03716844],[-2.845388],8,False
0,22,22,0.036010742,-0.3918834,-1.0020081,[0.04045142],[-2.3447785],9,False
0,22,22,0.094566345,0.71674097,0.042851977,[0.05610979],[-2.0585012],10,False
0,22,22,3.0357056,-0.16281796,-1.6501279,[0.03658143],[-3.0953617],11,False
0,23,23,0.072784424,-0.7326685,-0.75478137,[0.06059594],[-2.3919368],0,False
0,23,23,-2.1522675,0.22471473,-0.3563495,[0.06186066],[-1.8865005],1,False
0,23,23,-2.460431,-0.25073358,-1.8777461,[0.10518666],[-3.4418628],2,False
0,23,23,3.0638962,0.85926545,-1.4833422,[0.05680141],[-3.1224813],3,False
0,23,23,0.104141235,0.94239056,0.76249814,[0.098706],[-2.5848572],4,False
0,23,23,0.06401062,0.35103026,0.7524487,[0.06289656],[-2.2231677],5,False
0,23,23,0.51538396,0.54679585,-1.7396703,[0.06700386],[-3.3399823],6,False
0,23,23,3.1374054,0.13996622,-0.023595542,[0.03472776],[-1.8415027],7,False
0,23,23,0.09185791,0.08431995,-0.34777302,[0.03482345],[-1.8694078],8,False
0,23,23,0.043563843,-0.004924722,-0.7472953,[0.04901069],[-2.0693164],9,False
0,23,23,0.10204315,0.08534545,-1.0250963,[0.04133056],[-2.2841318],10,False
0,23,23,-2.2067795,-0.0816532,0.2257441,[0.03993697],[-1.8956525],11,False
0,24,24,0.06690979,3.5714593,0.0388493,[0.05763104],[-8.02355],0,False
0,24,24,3.0919342,1.855328,1.0663068,[0.05752746],[-4.1051497],1,False
0,24,24,-2.9162292,1.0751637,0.33360738,[0.0933176],[-2.436182],2,False
0,24,24,3.0582886,0.009740442,-2.204688,[0.05427951],[-4.0825844],3,False
0,24,24,0.103302,1.8601229,0.9181353,[0.0769281],[-3.9356353],4,False
0,24,24,0.075912476,-0.8294051,0.2790509,[0.06946433],[-2.2997975],5,False
0,24,24,0.072784424,-0.2722826,0.32864165,[0.06788605],[-1.9806547],6,False
0,24,24,3.1447296,0.4128635,0.74880946,[0.03683762],[-2.2434707],7,False
0,24,24,0.08598328,-0.6294246,-0.8435724,[0.03742637],[-2.3619227],8,False
0,24,24,0.03883362,-1.0969864,0.36718756,[0.04361079],[-2.6126275],9,False
0,24,24,0.09765625,0.40569258,-2.1820412,[0.04320141],[-4.0644736],10,False
0,24,24,-2.207161,0.4470777,-1.2921928,[0.03898742],[-2.6295555],11,False
0,25,25,0.061340332,-1.998867,0.20130242,[0.04282741],[-3.9986634],0,False
0,25,25,3.090332,-0.6239174,0.3612427,[0.05032334],[-2.17582],1,False
0,25,25,2.3320923,-1.4367261,-0.28120616,[0.07862642],[-2.9862797],2,False
0,25,25,3.052719,1.3359928,-1.6518342,[0.05917238],[-3.8569992],3,False
0,25,25,0.11493683,-0.7422216,-0.791301,[0.0763611],[-2.4258356],4,False
0,25,25,0.08834839,-0.67266226,-0.022375815,[0.08711328],[-2.102721],5,False
0,25,25,0.07209778,0.8251145,1.680894,[0.07598928],[-3.7083902],6,False
0,25,25,3.143509,0.5145987,0.5715295,[0.03510278],[-2.1545863],7,False
0,25,25,0.08010864,0.81329393,-0.5685943,[0.04523449],[-2.241101],8,False
0,25,25,0.037765503,-0.6416044,-0.652413,[0.05701757],[-2.2415714],9,False
0,25,25,0.09181976,-0.3603219,1.1285043,[0.04123054],[-2.6735816],10,False
0,25,25,3.0502777,1.555585,1.6346132,[0.03542349],[-4.418809],11,False
0,26,26,0.061950684,1.2136692,0.8671805,[0.06059325],[-2.9632242],0,False
0,26,26,-2.1479187,0.75991327,-1.330943,[0.06905258],[-2.8564177],1,False
0,26,26,-2.910431,-0.16249439,0.13659385,[0.10518187],[-1.8903024],2,False
0,26,26,3.047226,0.64693445,1.2114873,[0.05443408],[-2.832711],3,False
0,26,26,0.123062134,-0.07443675,-1.59188,[0.09570981],[-2.9957955],4,False
0,26,26,0.09651184,1.227809,1.1220231,[0.08515827],[-3.2509842],5,False
0,26,26,0.5336945,1.3231225,-1.695649,[0.0666564],[-3.9339237],6,False
