episode,step,total_steps,reward,action_0,action_1,value,logprob,agent_id,done
0,2,2,0.0029754639,0.18059322,1.6826516,[0.05730915],[-3.1439748],6,False
0,2,2,0.75,-0.15011376,0.97112125,[0.05512832],[-2.2653718],7,False
0,2,2,0.0,0.9506828,0.65926695,[0.05784672],[-2.3872457],8,False
0,2,2,0.015029907,1.297558,-0.31297758,[0.05822595],[-2.6589193],9,False
0,2,2,0.0030136108,-0.99966747,-0.2563024,[0.05367519],[-2.4785507],10,False
0,2,2,-2.23497,0.23768297,0.596302,[0.05319024],[-1.9838643],11,False
0,3,3,-1.4893762,-0.37603843,1.3080493,[0.05719212],[-2.7038436],0,False
0,3,3,0.7773895,-0.5250451,-0.40873134,[0.05047395],[-2.13205],1,False
0,3,3,2.5606813,-1.2321618,0.028657887,[0.03442301],[-2.704417],2,False
0,3,3,3.0232697,1.1494877,1.0697339,[0.06029992],[-2.921196],3,False
0,3,3,0.023231506,0.28409964,-0.08439755,[0.05602856],[-1.8706658],4,False
0,3,3,0.0064086914,0.6881094,0.4671107,[0.04577013],[-2.0927348],5,False
0,3,3,0.014953613,1.1852908,-0.7012017,[0.05808085],[-2.7507625],6,False
0,3,3,0.75297546,0.2911267,-0.7547214,[0.05799441],[-2.2134259],7,False
0,3,3,0.0029754639,-0.29163715,1.8909608,[0.05833465],[-3.5486536],8,False
0,3,3,0.023117065,0.8567281,-0.7757224,[0.05674267],[-2.5093799],9,False
0,3,3,0.010795593,0.06752912,0.4934333,[0.05336599],[-1.923248],10,False
0,3,3,3.0274658,0.8448626,-0.2559483,[0.05976387],[-2.1880617],11,False
0,4,4,-2.2275505,-0.38439238,-1.2374283,[0.05848],[-2.796916],0,False
0,4,4,0.78570557,1.9817184,0.19034432,[0.04887536],[-3.6593316],1,False
0,4,4,-2.2393188,0.2680189,0.22311279,[0.05315494],[-1.8661661],2,False
0,4,4,2.8729644,0.60217285,0.35696808,[0.05449976],[-2.0119529],3,False
0,4,4,0.01876831,1.4449372,-0.65063864,[0.04944001],[-3.0299382],4,False
0,4,4,0.005493164,0.93298686,0.3663994,[0.03787414],[-2.2417471],5,False
0,4,4,0.02319336,-0.4921128,-0.2923628,[0.05091283],[-2.0815623],6,False
0,4,4,0.61075747,-0.6953717,0.37837335,[0.05975925],[-2.1795158],7,False
0,4,4,0.015029907,-0.739099,1.1295197,[0.05714138],[-2.7211199],8,False
0,4,4,0.018844604,1.2672101,0.23841764,[0.05788964],[-2.5526197],9,False
0,4,4,0.010643005,-0.45495102,-0.84614646,[0.05804132],[-2.4048696],10,False
0,4,4,3.0357056,-0.41963124,-0.42973793,[0.05866897],[-2.1025763],11,False
0,5,5,-2.219368,1.1264949,0.1380595,[0.05844034],[-2.3815563],0,False
0,5,5,2.5853243,0.38242188,-0.5515939,[0.0398953],[-2.091405],1,False
0,5,5,2.422278,1.0710961,0.290177,[0.04595067],[-2.3520477],2,False
0,5,5,3.03479,-0.45040828,-0.28250656,[0.05766476],[-2.0419848],3,False
0,5,5,0.013656616,-0.080424406,-0.5408095,[0.04088529],[-2.0437968],4,False
0,5,5,0.01739502,-0.009624839,0.31527644,[0.03457698],[-1.8652389],5,False
0,5,5,0.01876831,-0.32316518,1.4872326,[0.05730956],[-2.924551],6,False
0,5,5,0.76052856,-1.3355299,0.4125048,[0.05415188],[-2.9015186],7,False
0,5,5,0.027542114,-0.6760278,0.25323635,[0.05407692],[-2.1484716],8,False
0,5,5,0.017852783,0.46704918,0.09579529,[0.0567269],[-1.9149866],9,False
0,5,5,0.018157959,0.23518014,0.28140032,[0.0566143],[-1.8679484],10,False
0,5,5,-2.218872,1.3853749,-0.060827464,[0.05602293],[-2.696],11,False
0,6,6,0.030384064,0.40669,0.039326914,[0.05459737],[-1.8927919],0,False
0,6,6,3.0428772,-1.3715589,1.5691017,[0.04923061],[-3.9976559],1,False
0,6,6,2.2849426,0.6546658,-1.4218283,[0.03480184],[-3.1511054],2,False
0,6,6,-2.65697,0.62845683,0.91031694,[0.05808409],[-2.3344536],3,False
0,6,6,0.008468628,0.2956476,-0.67796594,[0.05099382],[-2.1433659],4,False
0,6,6,0.029754639,0.320257,-0.9204493,[0.04543442],[-2.365661],5,False
0,6,6,0.01777649,0.85189617,-0.51900774,[0.05761039],[-2.3096025],6,False
0,6,6,0.32235414,2.729829,0.1978711,[0.05319508],[-5.333708],7,False
0,6,6,0.039978027,-0.8636795,0.26097655,[0.05440997],[-2.3048053],8,False
0,6,6,0.02960205,-2.1632898,0.13600957,[0.05812021],[-4.346274],9,False
0,6,6,0.017929077,0.087816626,0.5967246,[0.05870995],[-1.9628642],10,False
0,6,6,3.0257492,1.9505137,-0.07503362,[0.05754338],[-3.58876],11,False
0,7,7,1.3921334,1.6543162,-1.300203,[0.05930527],[-4.031288],0,False
0,7,7,-2.2076569,0.400921,0.15888521,[0.04807398],[-1.893656],1,False
0,7,7,2.2931824,0.86511064,1.7084398,[0.03979255],[-3.4781985],2,False
0,7,7,2.292572,1.7748121,-0.9702312,[0.05750845],[-3.8264146],3,False
0,7,7,0.0033950806,-1.2124718,0.49656788,[0.04925881],[-2.7636635],4,False
0,7,7,0.038146973,0.40214533,0.85904545,[0.04318292],[-2.2045984],5,False
0,7,7,0.025253296,1.3386693,-1.0437825,[0.05240805],[-3.2817073],6,False
0,7,7,0.034866333,-0.25740588,-0.149192,[0.05764151],[-1.9226272],7,False
0,7,7,0.052490234,-0.32086676,-0.05699493,[0.05390975],[-1.9303863],8,False
0,7,7,0.042114258,-0.44867095,-1.3894933,[0.05400421],[-3.0528424],9,False
0,7,7,0.029754639,-1.8633918,1.9804097,[0.05819627],[-5.526412],10,False
0,7,7,3.0205994,0.5315037,-1.3970423,[0.05752588],[-3.0471683],11,False
0,8,8,1.8502778,1.6095537,1.0877209,[0.05464002],[-3.5006578],0,False
0,8,8,3.0541687,0.19142593,-0.11669809,[0.04917882],[-1.8634478],1,False
0,8,8,2.292572,-1.7586278,-0.016323343,[0.03717687],[-3.53622],2,False
0,8,8,2.300087,-0.96265477,1.3172895,[0.0545624],[-3.135723],3,False
0,8,8,0.0030517578,1.3080169,-0.20261587,[0.05599655],[-2.6295958],4,False
0,8,8,0.03768921,-1.2145662,-0.036580287,[0.04256313],[-2.6802766],5,False
0,8,8,0.020828247,-0.81911516,0.10505116,[0.05090702],[-2.2436364],6,False
0,8,8,0.043029785,-0.7350742,-0.19722697,[0.05735473],[-2.200581],7,False
0,8,8,0.060653687,0.4985479,0.24018875,[0.05690128],[-1.943442],8,False
0,8,8,0.050354004,-0.5868577,0.5429264,[0.05631731],[-2.1760812],9,False
0,8,8,0.04219055,0.6173822,-0.30321586,[0.05333969],[-2.0504334],10,False
0,8,8,3.0154114,-0.17051283,0.06624155,[0.06020679],[-1.8717003],11,False
0,9,9,1.399839,1.9305032,1.0353658,[0.05471607],[-3.9865375],0,False
0,9,9,3.0624084,0.4221854,0.978825,[0.05087198],[-2.284525],1,False
0,9,9,-2.9497986,-0.1500068,-0.011043884,[0.05330051],[-1.8701584],2,False
0,9,9,-2.950409,-0.5756248,-0.38573998,[0.05604399],[-2.152411],3,False
0,9,9,0.010795593,-1.1004895,-0.3042815,[0.04086895],[-2.6083574],4,False
0,9,9,0.045013428,0.59234107,0.86370504,[0.05007129],[-2.271583],5,False
0,9,9,0.019836426,-0.49669424,-1.1380707,[0.05710003],[-2.7326922],6,False
0,9,9,0.038375854,-0.47203052,-0.06586941,[0.05401932],[-2.0072932],7,False
0,9,9,0.060195923,0.24481615,1.4280783,[0.0609754],[-2.7648048],8,False
0,9,9,0.04989624,0.21921471,0.2664802,[0.05582832],[-1.8657473],9,False
0,9,9,0.05050659,-0.040079057,1.7955765,[0.05878755],[-3.3191833],10,False
0,9,9,-2.2355042,-1.6118109,-1.0802009,[0.0579001],[-3.9434557],11,False
0,10,10,2.4615884,1.0291055,1.1858798,[0.05479211],[-2.9089084],0,False
0,10,10,3.0617218,0.9321675,-0.8337566,[0.04896783],[-2.6240396],1,False
0,10,10,-2.8043764,0.30003783,-0.548503,[0.04843325],[-2.0508661],2,False
0,10,10,-2.7928941,0.5268637,0.08439454,[0.05740136],[-1.9324478],3,False
0,10,10,0.0064468384,-0.35613918,0.93043596,[0.05595198],[-2.3034267],4,False
0,10,10,0.044708252,-1.101887,1.8858061,[0.03946802],[-4.154328],5,False
0,10,10,0.027389526,-0.40576884,0.64687717,[0.05731711],[-2.1200495],6,False
0,10,10,0.18311158,2.3500698,-0.095604785,[0.05542918],[-4.414068],7,False
0,10,10,0.0718689,-0.4564157,-0.18440436,[0.06017805],[-2.0242255],8,False
0,10,10,0.061569214,1.9267296,0.99464625,[0.0579886],[-3.971476],9,False
0,10,10,0.05001068,-0.49783468,-2.0671449,[0.05783014],[-4.2856503],10,False
0,10,10,-2.2279892,-0.5983739,-0.20702289,[0.05318756],[-2.1062193],11,False
0,11,11,3.0741005,-0.0037150458,0.014189221,[0.05485962],[-1.8434974],0,False
0,11,11,3.069275,-2.1492836,-0.23663324,[0.04109586],[-4.372377],1,False
0,11,11,3.039978,0.43655017,-1.5696344,[0.04544953],[-3.2776546],2,False
0,11,11,3.056572,0.39849824,-0.12536208,[0.05810739],[-1.9096508],3,False
0,11,11,0.005569458,-1.4655209,1.2222388,[0.05186379],[-3.6929839],4,False
0,11,11,0.05645752,0.7432354,1.2663469,[0.05012127],[-2.776846],5,False
0,11,11,0.027008057,0.39151317,0.67136776,[0.05750229],[-2.0684357],6,False
0,11,11,0.7776947,-1.0453804,-1.2284667,[0.05756014],[-3.3380432],7,False
0,11,11,0.079956055,-0.8154852,-0.4973723,[0.05608774],[-2.4051042],8,False
0,11,11,0.074157715,-0.56379735,0.30941126,[0.0566043],[-2.0732048],9,False
0,11,11,0.057487488,0.64900374,0.1355314,[0.05637513],[-1.9997437],10,False
0,11,11,-2.2324142,-0.124622375,1.8029852,[0.05451932],[-3.336148],11,False
0,12,12,-2.1676788,0.35135683,0.19830826,[0.06035874],[-1.8816262],0,False
0,12,12,-2.1856842,1.49307,0.33776516,[0.04808285],[-2.8697386],1,False
0,12,12,3.03479,2.2128975,0.7987535,[0.04320054],[-4.354289],2,False
0,12,12,3.0640106,0.018418554,-0.2524032,[0.05937666],[-1.8995693],3,False
0,12,12,0.017318726,1.6557897,-2.0956378,[0.05606189],[-5.4436083],4,False
0,12,12,0.06896973,0.1635527,-0.48462933,[0.03721179],[-1.9980278],5,False
0,12,12,0.038757324,-0.014108978,-0.6699005,[0.05732029],[-2.1155307],6,False
0,12,12,0.7723541,-1.6414019,0.6363176,[0.05318845],[-3.4977725],7,False
0,12,12,0.07507324,-0.5661314,0.15592355,[0.05401102],[-2.0530665],8,False
0,12,12,0.08659363,1.7817132,1.4414345,[0.05593408],[-4.219411],9,False
0,12,12,0.056991577,1.3590264,1.2273529,[0.05873623],[-3.3344622],10,False
0,12,12,-2.233368,-0.65388113,1.0424482,[0.05811872],[-2.5808268],11,False
0,13,13,3.0815964,0.68984747,-1.4918118,[0.05966181],[-3.2415876],0,False
0,13,13,3.0629425,-0.5382538,-0.64929724,[0.03994817],[-2.3048267],1,False
0,13,13,3.0335693,-1.1916494,0.113269806,[0.0347812],[-2.6469383],2,False
0,13,13,3.059204,-1.2690665,0.86850166,[0.06047817],[-3.057972],3,False
0,13,13,0.025672913,-0.23034474,0.7262329,[0.04098383],[-2.0883527],4,False
0,13,13,0.07720947,1.2926126,-0.34344852,[0.04463925],[-2.6563926],5,False
0,13,13,0.047073364,-0.5506655,-0.5007512,[0.05776533],[-2.1999602],6,False
0,13,13,0.7715912,-1.2469277,0.36373782,[0.05319435],[-2.773644],7,False
0,13,13,0.07354736,0.75588083,1.3131377,[0.05536138],[-2.8261926],8,False
0,13,13,0.09918213,1.2057235,0.7997972,[0.05655085],[-2.734241],9,False
0,13,13,0.06866455,0.8926421,0.7831768,[0.05649512],[-2.427949],10,False
0,13,13,-2.2215805,0.93795645,0.13179149,[0.05429978],[-2.20875],11,False
0,14,14,3.088997,-0.36487216,-1.4708533,[0.05716801],[-3.165897],0,False
0,14,14,-2.1795807,-0.64141107,-0.30137187,[0.04891654],[-2.1691167],1,False
0,14,14,-2.2046814,-1.3615305,-1.0748043,[0.05334903],[-3.5336947],2,False
0,14,14,-2.942093,-1.7694689,0.117754996,[0.05615341],[-3.561761],3,False
0,14,14,0.025291443,-0.20395067,0.10118154,[0.0514502],[-1.8798532],4,False
0,14,14,0.07217407,0.6491403,-1.0265037,[0.03379018],[-2.6378837],5,False
0,14,14,0.042266846,-0.68548745,0.40107718,[0.05725584],[-2.1823208],6,False
0,14,14,0.033111572,1.6373643,-0.7011863,[0.05320025],[-3.3521354],7,False
0,14,14,0.08522034,1.4414618,1.2134835,[0.06033495],[-3.4164042],8,False
0,14,14,0.11161804,1.6588537,-0.024233557,[0.05653052],[-3.1053443],9,False
0,14,14,0.08117676,-0.9773065,1.5002725,[0.05750203],[-3.3879652],10,False
0,14,14,3.0409317,-0.6908994,0.47668153,[0.0580386],[-2.220788],11,False
0,15,15,-2.9160957,-0.31645256,0.7936476,[0.05849389],[-2.1759133],0,False
0,15,15,-2.1844635,-0.15029144,-0.7018438,[0.04846714],[-2.152578],1,False
0,15,15,-2.9464417,0.5690504,1.0031198,[0.0533188],[-2.3887615],2,False
0,15,15,-2.6303818,0.5087655,-0.76254576,[0.05617139],[-2.2708724],3,False
0,15,15,0.037117004,0.64720345,-0.96940285,[0.05143151],[-2.5466266],4,False
0,15,15,0.06637573,1.8470129,2.4182484,[0.03856766],[-6.13636],5,False
0,15,15,0.041122437,0.20305234,0.7575735,[0.05713956],[-2.0816095],6,False
0,15,15,0.34150392,-0.31586805,-1.6870126,[0.057615],[-3.477768],7,False
0,15,15,0.09780884,0.36045396,0.28149435,[0.05867655],[-1.897584],8,False
0,15,15,0.119781494,-0.50265306,0.2041851,[0.05654054],[-2.0136642],9,False
0,15,15,0.093688965,0.9790273,-0.21757548,[0.05342032],[-2.2799907],10,False
0,15,15,-2.196556,0.558251,-0.42733383,[0.05417905],[-2.0777183],11,False
0,16,16,-2.9175835,-1.8074421,-0.6231372,[0.05874167],[-3.8442588],0,False
0,16,16,0.80989075,0.6013685,-0.109819375,[0.05006208],[-1.9872007],1,False
0,16,16,2.3032532,0.04497651,-1.3852257,[0.04126493],[-2.9064765],2,False
0,16,16,3.077858,-1.2126844,-0.96260333,[0.05825905],[-3.2046819],3,False
0,16,16,0.04535675,0.30634558,-0.17658445,[0.04553839],[-1.8958025],4,False
0,16,16,0.06515503,-0.11498992,1.0215188,[0.03379352],[-2.3102055],5,False
0,16,16,0.052871704,0.7542927,-0.15957001,[0.05810843],[-2.0897362],6,False
0,16,16,0.78685,1.618138,-0.080552794,[0.05690597],[-3.0289195],7,False
0,16,16,0.11024475,-1.7697437,0.957886,[0.0606849],[-3.9381251],8,False
0,16,16,0.11878967,0.8900017,0.42822695,[0.05618773],[-2.2254868],9,False
0,16,16,0.10185242,-0.70744926,-0.7077792,[0.05678503],[-2.4534492],10,False
0,16,16,3.0616455,-0.55679274,0.20185024,[0.06036435],[-2.0469818],11,False
0,17,17,-2.910202,-1.2495886,0.9666741,[0.05622574],[-3.137969],0,False
0,17,17,0.804245,-1.5582234,0.8695935,[0.04672225],[-3.4792826],1,False
0,17,17,2.3104248,2.141868,-0.4100801,[0.04790351],[-4.1002436],2,False
0,17,17,-2.1771393,-0.58351266,1.9023682,[0.0561549],[-3.7244782],3,False
0,17,17,0.04070282,0.08649269,-1.0972443,[0.0494716],[-2.536261],4,False
0,17,17,0.0769043,2.2343237,-0.94880056,[0.04592951],[-4.6785975],5,False
0,17,17,0.061035156,-0.9277965,0.08136804,[0.05358635],[-2.3446004],6,False
0,17,17,0.7814331,-0.2575596,1.6427938,[0.05757443],[-3.115439],7,False
0,17,17,0.122680664,-0.776742,-1.0717001,[0.05388473],[-2.8810716],8,False
0,17,17,0.13046265,0.3352981,-1.1616529,[0.05734198],[-2.6434917],9,False
0,17,17,0.09666443,0.018664837,-0.19455642,[0.05490445],[-1.8740315],10,False
0,17,17,-2.1889267,-1.4105271,0.2718754,[0.05475336],[-2.9787638],11,False
0,18,18,-2.460946,-2.0785801,1.3797996,[0.05625035],[-5.066044],0,False
0,18,18,0.3530243,-0.07291126,1.6463213,[0.04808567],[-3.0737565],1,False
0,18,18,2.755847,0.72912455,0.26531205,[0.03486557],[-2.0592556],2,False
0,18,18,-2.1785507,0.249522,-0.85038596,[0.05733929],[-2.271751],3,False
0,18,18,0.03528595,0.6794921,2.3794415,[0.05045621],[-4.6888986],4,False
0,18,18,0.084991455,0.0997413,0.39642274,[0.03379676],[-1.8849238],5,False
0,18,18,0.0605011,1.8862684,-0.049118243,[0.05736313],[-3.4743705],6,False
0,18,18,0.7802887,1.9308934,1.516937,[0.05735399],[-4.5951586],7,False
0,18,18,0.13084412,1.7405622,0.28605205,[0.05418582],[-3.2317963],8,False
0,18,18,0.1386261,-0.22409514,0.029872429,[0.05804624],[-1.8848121],9,False
0,18,18,0.0907135,-1.0564322,0.9520082,[0.05800392],[-2.8665185],10,False
0,18,18,-2.6271775,0.57034063,0.34237993,[0.05321442],[-1.9956243],11,False
0,19,19,-2.1492538,-0.9273408,-0.6482285,[0.05627497],[-2.612699],0,False
0,19,19,0.81484985,-0.49359825,0.5607327,[0.05038959],[-2.118947],1,False
0,19,19,3.0544739,-1.5590289,-0.60934436,[0.03895056],[-3.4139347],2,False
0,19,19,2.62885,-1.4278994,0.36026323,[0.0602049],[-3.01783],3,False
0,19,19,0.034179688,1.5291775,0.10708338,[0.04511609],[-2.8915682],4,False
0,19,19,0.084228516,0.85577077,0.8003955,[0.04511416],[-2.4022253],5,False
0,19,19,0.067977905,-0.5977308,0.53132856,[0.05095722],[-2.1675994],6,False
0,19,19,0.34219056,0.85177135,0.120619565,[0.05766972],[-2.135779],7,False
0,19,19,0.129776,-0.10550723,0.10804814,[0.05890296],[-1.855857],8,False
0,19,19,0.13313293,0.15274003,-0.068531245,[0.05684848],[-1.851102],9,False
0,19,19,0.089149475,0.58955514,1.1684101,[0.05331428],[-2.5601673],10,False
0,19,19,3.0852966,-0.6438954,0.1732043,[0.06045456],[-2.1063619],11,False
0,20,20,-2.1410904,0.722027,-0.96413034,[0.0560732],[-2.5897503],0,False
0,20,20,0.8272095,1.3217099,-1.9436505,[0.04916856],[-4.620165],1,False
0,20,20,-2.1880493,1.092809,-0.87134993,[0.05336406],[-2.8033092],2,False
0,20,20,-2.921875,1.3580761,-1.7841487,[0.05618255],[-4.4156466],3,False
0,20,20,0.045967102,-0.6218958,1.2866354,[0.04124809],[-2.799726],4,False
0,20,20,0.09597778,-0.59047735,0.15420781,[0.03571191],[-2.0643046],5,False
0,20,20,0.067214966,-0.7003541,1.1691445,[0.05724391],[-2.755199],6,False
0,20,20,0.054626465,1.3215996,0.6696346,[0.0587211],[-2.7867699],7,False
0,20,20,0.13717651,1.2479005,-0.8290996,[0.05886539],[-2.9276693],8,False
0,20,20,0.12794495,-0.66200763,1.1076962,[0.05800093],[-2.6630836],9,False
0,20,20,0.10082245,1.1966715,-0.41573063,[0.05903731],[-2.583323],10,False
0,20,20,-2.1522293,0.48733935,-1.320958,[0.05435412],[-2.9012802],11,False
0,21,21,3.1036835,-0.47608978,-0.26956218,[0.05693013],[-2.053255],0,False
0,21,21,0.8354492,-1.8071728,1.0560919,[0.03999222],[-4.0948677],1,False
0,21,21,3.0570679,-0.5774141,1.0536257,[0.03487918],[-2.5325193],2,False
0,21,21,2.3356018,-1.7648213,1.4956915,[0.05471862],[-4.53447],3,False
0,21,21,-1.7415208,-0.12106613,-0.31078732,[0.05278618],[-1.9275594],4,False
0,21,21,0.10848999,1.3992311,-1.7701206,[0.04659746],[-4.398566],5,False
0,21,21,0.07904053,-0.1495643,0.8603583,[0.0571449],[-2.1746678],6,False
0,21,21,0.067214966,1.7918892,0.9190106,[0.057765],[-3.6776848],7,False
0,21,21,0.13275146,0.8320818,0.8385316,[0.05882093],[-2.4151435],8,False
0,21,21,0.12619019,-0.30315965,-1.702063,[0.05556167],[-3.4987617],9,False
0,21,21,0.1089859,0.10007943,-0.23047337,[0.05664108],[-1.8817644],10,False
0,21,21,3.1059723,-1.0272365,0.26859063,[0.06044158],[-2.4756703],11,False
0,22,22,-2.452363,-1.1289726,0.4482158,[0.05788302],[-2.6460774],0,False
0,22,22,0.8346863,0.13189839,0.59230447,[0.04817796],[-1.9790215],1,False
0,22,22,-2.494153,0.23275381,1.4107176,[0.049298],[-2.7272313],2,False
0,22,22,-2.9151611,0.72417426,2.0403612,[0.05619213],[-3.9978771],3,False
0,22,22,-2.183319,0.28155458,-0.5519072,[0.05130363],[-2.0551906],4,False
0,22,22,0.11672974,1.0218481,-0.28603768,[0.03381202],[-2.351526],5,False
0,22,22,0.09147644,1.0711607,1.424839,[0.05769239],[-3.2347224],6,False
0,22,22,0.07965088,-1.588034,-1.5560577,[0.05781265],[-4.5699944],7,False
0,22,22,0.13084412,-0.45569387,-0.41111887,[0.06007748],[-2.1096823],8,False
0,22,22,0.13343811,-0.7128058,-1.1255631,[0.05668109],[-2.853818],9,False
0,22,22,0.103759766,1.8069185,-0.6020253,[0.05844827],[-3.5452533],10,False
0,22,22,-2.1449432,0.36120945,1.292107,[0.05322757],[-2.6406775],11,False
0,23,23,-2.903965,0.36593026,-1.0027592,[0.05626407],[-2.4669108],0,False
0,23,23,0.84643555,0.58387077,-0.23356737,[0.05162785],[-2.017992],1,False
0,23,23,2.3174438,1.1285461,0.47827002,[0.04653338],[-2.479893],2,False
0,23,23,2.3465118,-1.0936896,0.010015912,[0.05679616],[-2.5304148],3,False
0,23,23,0.061836243,-1.364018,0.51267546,[0.04977359],[-2.9653401],4,False
0,23,23,0.11138916,1.6471515,0.97820014,[0.03380905],[-3.4921846],5,False
0,23,23,0.10398865,1.2916008,-0.8324554,[0.05100707],[-2.9825091],6,False
0,23,23,0.08781433,0.6787403,-0.36853445,[0.0532194],[-2.106138],7,False
0,23,23,0.13816833,1.6771063,1.4164584,[0.05628548],[-3.995357],8,False
0,23,23,0.12802124,0.9299791,1.0671725,[0.05535623],[-2.6839948],9,False
0,23,23,0.09777069,0.37808385,-0.38156655,[0.05657539],[-1.9848802],10,False
0,23,23,3.116768,0.48975557,0.7336645,[0.06008803],[-2.1517081],11,False
0,24,24,2.3533974,2.8290217,0.84587604,[0.05955498],[-5.9108133],0,False
0,24,24,0.8545227,1.1587592,0.57461476,[0.04723582],[-2.5426884],1,False
0,24,24,2.3301086,-1.7452239,1.4281931,[0.03525801],[-4.415114],2,False
0,24,24,-2.8952866,0.0855334,0.9575344,[0.05620143],[-2.237993],3,False
0,24,24,0.0605011,1.1235013,0.18913987,[0.05626016],[-2.3965576],4,False
0,24,24,0.10940552,-0.43619198,-1.3231677,[0.03381513],[-2.9495082],5,False
0,24,24,0.1121521,0.9867835,-2.7926426,[0.05100098],[-6.3549914],6,False
0,24,24,0.08277893,1.9651748,1.0707005,[0.05970631],[-4.11596],7,False
0,24,24,0.13702393,1.024173,1.4688063,[0.05895611],[-3.2303119],8,False
0,24,24,0.1260376,0.7392622,-0.3275565,[0.05707876],[-2.1409426],9,False
0,24,24,0.09181976,1.036769,-0.6368206,[0.05884526],[-2.5422568],10,False
0,24,24,3.129242,-0.61128306,-1.069299,[0.06053819],[-2.7349274],11,False
0,25,25,2.352501,-1.1183786,0.65021294,[0.05494408],[-2.7239125],0,False
0,25,25,0.7036835,1.7862805,-1.000659,[0.04014265],[-3.8844838],1,False
0,25,25,-2.9075317,-0.15488267,1.0756706,[0.05360738],[-2.364141],2,False
0,25,25,2.353836,2.1223676,-0.21534993,[0.06059802],[-3.9706373],3,False
0,25,25,0.07221222,-1.5970666,-0.23250973,[0.04145308],[-3.2981946],4,False
0,25,25,0.116882324,0.16356933,1.0654217,[0.0468044],[-2.3396592],5,False
0,25,25,0.10673523,1.8665469,1.6905873,[0.05112544],[-4.681197],6,False
0,25,25,0.08125305,0.6308723,-0.0636658,[0.05781581],[-2.0004025],7,False
0,25,25,0.1486206,-0.5345068,2.7503684,[0.05904681],[-5.58284],8,False
0,25,25,0.13343811,-0.8730267,-1.3219948,[0.05849055],[-3.282146],9,False
0,25,25,0.08598328,-1.9019668,0.7076667,[0.05650875],[-3.9854178],10,False
0,25,25,-2.2625947,-0.642112,0.9637288,[0.05447397],[-2.4817605],11,False
0,26,26,-2.885826,-0.29948604,-0.3646993,[0.05630147],[-2.0020208],0,False
0,26,26,0.8610077,0.4156785,-0.049687594,[0.04011351],[-1.9038916],1,False
0,26,26,-2.8950195,-0.8664485,-0.4502123,[0.0487696],[-2.4338746],2,False
0,26,26,2.3611221,-1.181278,-2.3003523,[0.05483135],[-5.4801774],3,False
0,26,26,0.08037567,0.09209852,-1.4715861,[0.05629215],[-3.0533118],4,False
0,26,26,0.1159668,0.21627757,-1.20844,[0.04492852],[-2.671302],5,False
0,26,26,0.10505676,2.2757587,-0.68703896,[0.05100741],[-4.5431356],6,False
0,26,26,0.08872986,0.60174054,1.4002548,[0.06000075],[-2.8324661],7,False
