episode,step,total_steps,reward,action_0,action_1,value,logprob,agent_id,done
0,2,2,0.0076293945,-0.26037312,-0.7700121,[0.02793799],[-2.1561034],1,False
0,2,2,0.001373291,0.3967983,-0.2784245,[0.00984204],[-1.9709482],2,False
0,2,2,-0.525,-1.973102,-2.0143735,[0.02625922],[-5.5642843],3,False
0,2,2,0.0020980835,0.54658204,1.3028786,[0.00643778],[-2.9221811],4,False
0,2,2,0.0,-0.9469557,-0.60704386,[0.02284504],[-2.4048452],5,False
0,2,2,0.0,0.39369187,0.2689467,[0.00666628],[-1.9770355],6,False
0,2,2,-2.2631226,1.1605966,0.07059303,[0.0245195],[-2.6245332],7,False
0,2,2,2.0974822,-1.6381264,0.010056183,[0.01547176],[-3.0702434],8,False
0,2,2,0.0,-0.19583717,-0.0342241,[0.02944178],[-1.844424],9,False
0,2,2,0.0,-0.22505274,1.1358294,[0.00790442],[-2.5249107],10,False
0,2,2,-0.007610321,0.32841086,-3.4425077,[0.0205896],[-7.7934685],11,False
0,3,3,-0.38690186,-0.0077687874,-1.4762311,[0.02333795],[-2.8977172],0,False
0,3,3,0.004425049,-0.96464306,0.8648719,[0.03654574],[-2.645459],1,False
0,3,3,2.255188,-2.14457,-2.0831778,[0.01538415],[-6.113967],2,False
0,3,3,-0.375,-0.6069415,0.64443845,[0.02866215],[-2.2064848],3,False
0,3,3,0.0020980835,0.24454175,-0.22258057,[0.01239476],[-1.9034486],4,False
0,3,3,0.0,0.48125196,-0.5798767,[0.04021024],[-2.1610026],5,False
0,3,3,0.5990845,0.6579153,2.0122626,[0.0136834],[-4.1430464],6,False
0,3,3,2.975891,-0.11988512,-1.2207186,[0.01501984],[-2.5738292],7,False
0,3,3,-2.2593842,0.54575044,0.8548403,[0.0310927],[-2.3810425],8,False
0,3,3,0.0,-0.2627436,3.0004826,[0.03362931],[-6.3920755],9,False
0,3,3,-0.002937317,0.21493517,0.4365464,[0.01846201],[-1.9897949],10,False
0,3,3,-0.004501343,1.3421212,1.4793292,[0.02159405],[-3.9718668],11,False
0,4,4,-0.76831055,1.4320307,1.9823357,[0.02195175],[-4.9608984],0,False
0,4,4,0.0038909912,-0.5891437,0.15775947,[0.04214889],[-1.9819463],1,False
0,4,4,0.0032043457,-0.67340416,-1.5800234,[0.03158797],[-3.2491794],2,False
0,4,4,-0.37709808,-0.79945016,-0.7010383,[0.02418789],[-2.3264701],3,False
0,4,4,0.0035476685,-0.73661184,-0.016377134,[0.01622578],[-2.0528922],4,False
0,4,4,0.0,0.5298802,1.9428759,[0.0266201],[-3.9704971],5,False
0,4,4,2.9952698,-1.2915169,1.1919653,[0.01097045],[-3.3317456],6,False
0,4,4,-2.281128,-1.12551,-0.031557273,[0.02097987],[-2.3766966],7,False
0,4,4,2.9886322,-0.8059707,0.95995754,[0.01717598],[-2.560092],8,False
0,4,4,-0.00030517578,1.4521633,2.0888743,[0.03408609],[-5.2141466],9,False
0,4,4,-0.0146102905,0.09329793,-0.43795425,[0.01433364],[-1.9297373],10,False
0,4,4,-0.0039100647,-0.6913918,-0.60880655,[0.01971174],[-2.19118],11,False
0,5,5,2.081842,1.1183676,-1.9757138,[0.01754506],[-4.432181],0,False
0,5,5,0.012283325,0.5247765,-1.2587979,[0.03812617],[-2.779407],1,False
0,5,5,0.00061035156,-0.22289643,-1.0174625,[0.02766671],[-2.3669462],2,False
0,5,5,-0.38259125,-0.75391513,1.2738299,[0.02645113],[-2.9017787],3,False
0,5,5,0.002670288,0.5753566,-0.88931656,[0.02763094],[-2.4075406],4,False
0,5,5,0.002822876,-0.9326674,-0.07523523,[0.02599147],[-2.1964939],5,False
0,5,5,-0.45869753,0.17137909,-0.34915185,[0.03149508],[-1.9263738],6,False
0,5,5,-2.2773132,0.9798794,-0.89570314,[0.0307361],[-2.79674],7,False
0,5,5,-2.2716675,0.7967468,-0.8107016,[0.02874837],[-2.5038614],8,False
0,5,5,2.3983216,1.1325839,0.6675939,[0.02646532],[-2.8268452],9,False
0,5,5,-0.022773743,-1.7531571,1.1610236,[0.01537754],[-3.9624195],10,False
0,5,5,-0.009250641,-1.154625,-0.9693225,[0.02960583],[-2.8665128],11,False
0,6,6,2.5258913,-0.15878706,0.5342185,[0.01751076],[-1.9943731],0,False
0,6,6,0.018081665,-0.45627955,-0.5771058,[0.03012964],[-2.0782776],1,False
0,6,6,0.0,1.6011975,-1.8678252,[0.02367822],[-4.9638186],2,False
0,6,6,-0.3824768,-1.2615068,-0.5824082,[0.02594882],[-2.6696324],3,False
0,6,6,0.0016784668,0.5098324,-0.16585602,[0.01205324],[-2.0279303],4,False
0,6,6,0.010223389,-0.049838632,-0.2046941,[0.04002904],[-1.8565602],5,False
0,6,6,-0.011291504,1.7823478,0.12966388,[0.01588007],[-3.554288],6,False
0,6,6,2.9775696,1.2339059,-0.89525557,[0.01505838],[-3.0616498],7,False
0,6,6,2.9712372,0.6356246,-0.42379168,[0.01671106],[-2.170476],8,False
0,6,6,2.9969482,1.1211812,0.011616457,[0.02643333],[-2.5348935],9,False
0,6,6,-0.02254486,-0.24399242,4.0354207e-05,[0.0266103],[-1.8528935],10,False
0,6,6,-0.006122589,0.37322858,0.07391336,[0.03294353],[-1.9490433],11,False
0,7,7,-2.2738037,-0.987986,-1.4757699,[0.02300218],[-3.34779],0,False
0,7,7,0.014801025,2.25712,1.6092193,[0.03727629],[-5.844687],1,False
0,7,7,0.0,-0.25690174,0.15515475,[0.00716251],[-1.8666881],2,False
0,7,7,-0.3128174,-0.66926473,0.93722767,[0.02873439],[-2.473326],3,False
0,7,7,0.0006866455,0.3294365,-1.0143766,[0.01291993],[-2.4185262],4,False
0,7,7,0.005874634,1.0158169,-1.046315,[0.03144341],[-2.9538176],5,False
0,7,7,-0.01121521,-1.0151705,0.855097,[0.00663256],[-2.6839938],6,False
0,7,7,2.9819946,-0.8729103,-1.5289674,[0.01492432],[-3.319038],7,False
0,7,7,2.3752046,1.3515247,-0.86964285,[0.01707117],[-3.2037659],8,False
0,7,7,2.396109,-0.32679224,-0.0527682,[0.02645108],[-1.8718457],9,False
0,7,7,-0.02986908,0.15325302,-1.6500967,[0.01864798],[-3.1902776],10,False
0,7,7,-0.0055122375,-1.0303133,-0.5402888,[0.02159894],[-2.4516053],11,False
0,8,8,-2.2797546,-0.43553805,-0.5604612,[0.03179406],[-2.0711606],0,False
0,8,8,0.014190674,0.6687951,1.4394213,[0.02547069],[-3.1500921],1,False
0,8,8,-1.3484741,-1.6260641,-0.46852565,[0.02401461],[-3.1548493],2,False
0,8,8,-0.012626648,1.1522542,-0.3463244,[0.02498948],[-2.6691575],3,False
0,8,8,0.0,-0.62857676,0.18875168,[0.01516449],[-2.0179536],4,False
0,8,8,0.0012969971,-0.2879666,1.4197326,[0.02118083],[-2.9156265],5,False
0,8,8,-0.014877319,1.3962065,-1.963014,[0.03152741],[-4.7438006],6,False
0,8,8,-2.2635803,-0.70901555,-0.97390395,[0.02903866],[-2.4848623],7,False
0,8,8,-0.02029419,-0.8156801,-0.5138439,[0.01553076],[-2.261088],8,False
0,8,8,-0.0034332275,0.4846653,1.1166443,[0.03449725],[-2.6356535],9,False
0,8,8,-0.025405884,0.37940252,-0.24934159,[0.01488495],[-1.9569852],10,False
0,8,8,-0.010871887,1.3588794,-0.259812,[0.03293558],[-2.8904989],11,False
0,9,9,-2.2760925,0.8296657,0.087399185,[0.02557124],[-2.2263067],0,False
0,9,9,0.022506714,-0.17374673,0.32267305,[0.028769],[-1.8938503],1,False
0,9,9,-1.7948121,0.20723373,1.1801558,[0.03158653],[-2.6211822],2,False
0,9,9,-0.017967224,-0.07255483,0.045980208,[0.00572909],[-1.8398216],3,False
0,9,9,0.00061035156,0.08956745,-0.6474773,[0.02630581],[-2.0486987],4,False
0,9,9,0.002822876,0.49997026,0.76186407,[0.03332482],[-2.311761],5,False
0,9,9,-0.017471313,0.36369115,1.0029993,[0.00662977],[-2.4648461],6,False
0,9,9,-2.2590027,-0.8189397,1.5962921,[0.02719064],[-3.4412045],7,False
0,9,9,-0.01586914,1.2234501,-0.64941865,[0.02879966],[-2.8647506],8,False
0,9,9,-0.0033569336,-1.8852528,1.5440229,[0.02844161],[-4.7536826],9,False
0,9,9,-0.020217896,-1.0156335,-0.4478156,[0.01283178],[-2.3747015],10,False
0,9,9,-0.0077056885,1.4518751,2.0702257,[0.01968742],[-5.1720963],11,False
0,10,10,2.974823,-0.57304996,-0.57030207,[0.01851619],[-2.108706],0,False
0,10,10,0.031433105,1.1962306,0.43162403,[0.03562855],[-2.7254834],1,False
0,10,10,0.6050354,-0.2363845,-0.012290818,[0.01841525],[-1.8487496],2,False
0,10,10,-1.8177384,0.3854081,-0.12756933,[0.01756308],[-1.9472401],3,False
0,10,10,0.0020599365,-0.51303303,1.0557119,[0.01863083],[-2.5175154],4,False
0,10,10,0.01411438,1.0896703,1.3856349,[0.02627007],[-3.496982],5,False
0,10,10,-0.017318726,0.18175998,-1.1614739,[0.01395528],[-2.5306602],6,False
0,10,10,-2.2582397,-1.774424,-0.19920161,[0.0284429],[-3.3114417],7,False
0,10,10,1.1886322,1.1352155,1.5597515,[0.01544159],[-3.8202848],8,False
0,10,10,-0.0045776367,1.0672785,-1.7890093,[0.0392787],[-4.034329],9,False
0,10,10,-0.015144348,-0.5842496,-0.2751878,[0.02650318],[-2.0006971],10,False
0,10,10,-0.007095337,0.5367832,0.7471341,[0.01971773],[-2.335727],11,False
0,11,11,-2.2812805,-1.1207819,0.14251053,[0.02735221],[-2.3890305],0,False
0,11,11,0.040130615,0.23684035,0.6287686,[0.02509582],[-2.0941892],1,False
0,11,11,-2.2413025,-0.58794713,-0.6536128,[0.02379587],[-2.163412],2,False
0,11,11,2.976921,0.4166168,-0.55776775,[0.01203257],[-2.1163585],3,False
0,11,11,0.0020599365,-2.6445055,0.827702,[0.0252034],[-5.4594183],4,False
0,11,11,0.025939941,-0.11007833,1.0091932,[0.02092529],[-2.3497748],5,False
0,11,11,-0.019683838,-0.6026573,1.0146743,[0.01572429],[-2.519661],6,False
0,11,11,-2.264801,-1.6298395,-0.65021724,[0.0307326],[-3.2771888],7,False
0,11,11,1.4893951,0.9989354,0.8449181,[0.0155495],[-2.7840042],8,False
0,11,11,-0.005569458,-0.38047448,-0.37091663,[0.02640285],[-1.9561796],9,False
0,11,11,-0.010108948,0.35105115,0.7785306,[0.02191304],[-2.26717],10,False
0,11,11,-0.015411377,-1.2941666,-0.41525534,[0.02144136],[-2.6387427],11,False
0,12,12,-1.8308228,-0.6945607,-1.6488023,[0.03192526],[-3.3502736],0,False
0,12,12,0.048980713,-1.7937843,1.6207315,[0.03237712],[-4.6208925],1,False
0,12,12,0.006713867,0.28187373,-1.4561278,[0.02686244],[-2.9557028],2,False
0,12,12,2.9801636,0.45675895,-0.12130727,[0.01163887],[-1.9795058],3,False
0,12,12,0.004348755,0.66851664,-1.3575681,[0.03147285],[-3.008788],4,False
0,12,12,0.037841797,0.46044213,0.51176834,[0.03165432],[-2.1267204],5,False
0,12,12,-0.01953125,-0.72461855,-0.10125595,[0.02607997],[-2.048351],6,False
0,12,12,-1.8109864,0.2571209,0.41733092,[0.03073136],[-1.9993236],7,False
0,12,12,1.6293243,0.35091114,-1.3437791,[0.01566311],[-2.8080127],8,False
0,12,12,-0.0050354004,0.86863786,0.37234026,[0.03478432],[-2.3576193],9,False
0,12,12,-0.009269714,-0.97024995,0.5502031,[0.01305888],[-2.4074588],10,False
0,12,12,-0.021266937,0.7398961,-1.3792673,[0.03291888],[-3.1112335],11,False
0,13,13,-0.03677368,-1.1286132,0.12019272,[0.0287852],[-2.4173486],0,False
0,13,13,0.057907104,-0.19677418,-0.22523113,[0.04213754],[-1.8681499],1,False
0,13,13,0.004119873,1.0404588,-2.3635008,[0.0172614],[-5.1552625],2,False
0,13,13,2.9838257,-2.209083,-0.3092274,[0.01113483],[-4.150319],3,False
0,13,13,0.0059890747,0.567083,0.8870209,[0.01076443],[-2.462892],4,False
0,13,13,0.04966736,-0.69269794,0.61224914,[0.026636],[-2.224821],5,False
0,13,13,-0.021896362,0.52384806,-1.3798898,[0.02801739],[-2.962061],6,False
0,13,13,-0.010070801,1.2695541,0.25977415,[0.01780039],[-2.7563834],7,False
0,13,13,2.9721527,1.2985497,-0.30168074,[0.01788847],[-2.844989],8,False
0,13,13,-0.0048828125,-1.6621192,0.71289307,[0.02692035],[-3.35558],9,False
0,13,13,-0.0207901,-0.025338277,0.0007267259,[0.02622937],[-1.8397007],10,False
0,13,13,-0.018043518,-0.0622297,0.32584307,[0.02068059],[-1.8995633],11,False
0,14,14,-0.036468506,0.8307681,-2.6050627,[0.03191579],[-5.5871086],0,False
0,14,14,0.06355286,-0.4882009,-0.3199418,[0.03564507],[-1.9696279],1,False
0,14,14,0.0015258789,0.08857222,-1.4697075,[0.00716246],[-2.890188],2,False
0,14,14,-2.262436,-2.1625428,0.57966185,[0.02872698],[-4.1952186],3,False
0,14,14,0.0059127808,-0.081134915,-1.4345347,[0.0120817],[-2.8383622],4,False
0,14,14,0.06149292,0.3316058,-0.8561119,[0.03733288],[-2.2646003],5,False
0,14,14,-0.020370483,1.2017047,-1.94631,[0.01236605],[-4.491023],6,False
0,14,14,-0.020599365,-0.26146147,-1.253064,[0.01500043],[-2.6395254],7,False
0,14,14,2.9761963,-1.3823359,-0.34460008,[0.01556526],[-2.746444],8,False
0,14,14,-0.0061798096,0.31951383,1.1660781,[0.03922619],[-2.5913985],9,False
0,14,14,-0.028915405,1.5142641,0.08791183,[0.01654074],[-3.12439],10,False
0,14,14,-0.017299652,0.43599558,-0.12205527,[0.02411945],[-1.9781512],11,False
0,15,15,-0.042266846,1.0043453,-0.031653237,[0.01858712],[-2.4023037],0,False
0,15,15,0.060043335,-1.4335451,0.14051673,[0.03717421],[-2.7591166],1,False
0,15,15,0.00015258789,0.8374995,0.7082411,[0.01989182],[-2.5065603],2,False
0,15,15,-2.2618256,0.69990456,1.032848,[0.02878845],[-2.687622],3,False
0,15,15,0.0073623657,-2.7785752,0.15745932,[0.02070062],[-5.4474096],4,False
0,15,15,0.0692749,0.55138767,1.2765694,[0.02828284],[-2.881411],5,False
0,15,15,-0.018539429,-1.7380748,0.064478636,[0.00662931],[-3.2771177],6,False
0,15,15,-0.027618408,-1.2475843,0.16888738,[0.02253781],[-2.559981],7,False
0,15,15,-2.2693787,-0.40960273,-0.14159638,[0.03109423],[-1.8980436],8,False
0,15,15,-0.0075531006,-0.5614422,0.48240796,[0.02936478],[-2.106039],9,False
0,15,15,-0.028572083,0.32947543,0.88125986,[0.00667601],[-2.324431],10,False
0,15,15,-0.022659302,-2.239345,-0.08462758,[0.02155104],[-4.19805],11,False
0,16,16,-0.038604736,-0.10896594,-0.13115819,[0.01762041],[-1.847506],0,False
0,16,16,0.05897522,-0.6537329,-0.15666373,[0.04213523],[-2.0193646],1,False
0,16,16,0.001373291,2.886388,-0.86841655,[0.00925026],[-6.5845184],2,False
0,16,16,2.9798965,-1.0687212,0.6188186,[0.00833517],[-2.5535069],3,False
0,16,16,0.0073242188,-0.06504806,1.1031485,[0.03147811],[-2.4546382],4,False
0,16,16,0.068740845,-1.720952,-0.30376166,[0.02535835],[-3.24818],5,False
0,16,16,-0.018157959,-2.2203805,-0.9573113,[0.03154196],[-4.520938],6,False
0,16,16,-0.02746582,-0.9742384,0.26928407,[0.03073849],[-2.2754672],7,False
0,16,16,1.4851227,-0.31690574,-1.1070373,[0.02435824],[-2.44799],8,False
0,16,16,-0.008926392,-1.0685213,-0.56234443,[0.03569544],[-2.4783285],9,False
0,16,16,-0.040130615,-1.459442,-0.57813835,[0.01326057],[-2.9864764],10,False
0,16,16,-0.01941681,-0.35884947,0.038961187,[0.03291843],[-1.8845518],11,False
0,17,17,-0.034332275,-0.53397214,-0.6280926,[0.02266468],[-2.139654],0,False
0,17,17,0.064086914,-0.4646513,0.09916633,[0.03843066],[-1.9142673],1,False
0,17,17,0.0050354004,-0.6508651,0.49671897,[0.00714756],[-2.1413343],2,False
0,17,17,-2.2789536,-0.18628213,1.6859564,[0.02891102],[-3.342093],3,False
0,17,17,0.009613037,0.46038413,0.32126495,[0.02043692],[-2.049523],4,False
0,17,17,0.07575989,0.6585029,1.0630978,[0.04060423],[-2.7008383],5,False
0,17,17,-0.020446777,0.1810188,-1.2529619,[0.03153244],[-2.604638],6,False
0,17,17,-0.037841797,1.7863474,0.69030166,[0.03038145],[-3.805893],7,False
0,17,17,1.489624,-0.5674535,1.208799,[0.02340567],[-2.7056346],8,False
0,17,17,-0.009918213,-0.4503763,0.11439633,[0.03915514],[-1.9165089],9,False
0,17,17,-0.048217773,-2.6859806,-1.512502,[0.02667592],[-6.3601213],10,False
0,17,17,-0.018672943,-0.021561392,1.1464707,[0.02607133],[-2.5144987],11,False
0,18,18,-0.030059814,-0.2241694,-0.30508024,[0.02685862],[-1.8928778],0,False
0,18,18,0.06362915,-0.71391225,1.6454409,[0.03702481],[-3.426643],1,False
0,18,18,0.0050354004,-0.24562553,0.028257463,[0.02742558],[-1.852219],2,False
0,18,18,-2.2878036,-1.3108135,-0.002217791,[0.01891415],[-2.5848942],3,False
0,18,18,0.012054443,0.8322376,1.255644,[0.0134029],[-3.0444565],4,False
0,18,18,0.07507324,1.5881765,0.6540427,[0.02408233],[-3.4646575],5,False
0,18,18,-0.018997192,-0.6285856,0.27592778,[0.0157306],[-2.0317578],6,False
0,18,18,-0.04852295,-1.0512623,1.1751719,[0.01514454],[-3.0495498],7,False
0,18,18,1.490387,-0.8267863,0.1408866,[0.02596907],[-2.1450741],8,False
0,18,18,-0.009765625,-0.6169374,-0.8812883,[0.03502161],[-2.3696117],9,False
0,18,18,-0.043525696,1.6175717,0.5220798,[0.02664907],[-3.4243994],10,False
0,18,18,-0.027008057,-2.0507586,-0.5453052,[0.0238585],[-3.938558],11,False
0,19,19,-0.025787354,0.9999783,-0.7592673,[0.02343939],[-2.678792],0,False
0,19,19,0.0717926,1.9175051,-0.3099571,[0.03894847],[-3.82137],1,False
0,19,19,0.01083374,1.1814231,2.0133834,[0.02383845],[-4.6920495],2,False
0,19,19,-2.2935638,-0.7490995,-0.9310109,[0.02894393],[-2.4848595],3,False
0,19,19,0.014457703,0.42906746,0.16570614,[0.00851703],[-1.9722381],4,False
0,19,19,0.086135864,0.20368084,0.80705,[0.02049367],[-2.2285748],5,False
0,19,19,-0.018539429,0.6368014,-0.7089199,[0.0264916],[-2.3218236],6,False
0,19,19,-0.059661865,-0.018527284,-0.6679114,[0.03074659],[-2.0498862],7,False
0,19,19,1.4801636,-1.2192066,-0.7951001,[0.02897397],[-2.7880287],8,False
0,19,19,-0.010604858,-0.46141672,0.7560991,[0.03601699],[-2.2159152],9,False
0,19,19,-0.042419434,-0.032318015,1.9153677,[0.00675336],[-3.7478209],10,False
0,19,19,-0.032863617,0.1662592,0.84177846,[0.03289565],[-2.230496],11,False
0,20,20,-0.021514893,0.5211441,-0.2557662,[0.01748214],[-2.0489395],0,False
0,20,20,0.077438354,-0.047223125,0.11833763,[0.02470698],[-1.8453742],1,False
0,20,20,0.016784668,0.26732695,-0.46614397,[0.00707214],[-2.0007346],2,False
0,20,20,-0.49020693,-1.2695549,0.6351551,[0.02603718],[-2.751988],3,False
0,20,20,0.016899109,0.17846718,-1.7911968,[0.01370676],[-3.4293637],4,False
0,20,20,0.09803772,0.38076633,-0.17934686,[0.02935405],[-1.9540788],5,False
0,20,20,-0.020980835,1.4784889,1.0991106,[0.0111465],[-3.6711705],6,False
0,20,20,-0.06668091,-0.09463544,0.44997367,[0.02012956],[-1.9427619],7,False
0,20,20,0.27322084,-2.2013311,-1.1846545,[0.03109773],[-4.736741],8,False
0,20,20,-0.010604858,-2.2550564,-0.9387523,[0.03506517],[-4.6861963],9,False
0,20,20,-0.053901672,-1.0253407,-0.749906,[0.01664902],[-2.568709],10,False
0,20,20,-0.032539368,2.212319,0.95477676,[0.02239715],[-4.889076],11,False
0,21,21,1.482605,0.43054992,-0.2603982,[0.01919474],[-1.9973383],0,False
0,21,21,0.076828,0.71876484,-1.2865553,[0.0345167],[-2.9492579],1,False
0,21,21,0.020751953,0.29095975,-0.6275729,[0.01747253],[-2.0968223],2,False
0,21,21,-0.03929138,1.4744444,-0.05238924,[0.02897716],[-3.066209],3,False
0,21,21,0.018501282,-1.3574011,0.16343383,[0.0170274],[-2.6644804],4,False
0,21,21,0.1058197,0.59193283,-0.8526783,[0.02748895],[-2.4185162],5,False
0,21,21,-0.020751953,0.6395631,0.0018737428,[0.00662116],[-2.080727],6,False
0,21,21,-2.3160706,0.57421106,-0.28319108,[0.02076145],[-2.0760593],7,False
0,21,21,-0.022964478,0.4146883,-0.9037342,[0.03109518],[-2.3613176],8,False
0,21,21,-0.01159668,-0.057268374,1.0389102,[0.03910596],[-2.3835332],9,False
0,21,21,-0.062026978,0.59013325,0.27476653,[0.02674482],[-2.096593],10,False
0,21,21,-0.040855408,1.154161,-0.34367573,[0.01981279],[-2.6556509],11,False
0,22,22,1.4867249,0.25855175,1.3776366,[0.01928999],[-2.878664],0,False
0,22,22,0.08201599,-1.1564144,-0.97474957,[0.02737847],[-2.8689518],1,False
0,22,22,0.018615723,1.6449513,-1.064358,[0.01707124],[-3.8464355],2,False
0,22,22,-0.04459381,0.27971786,1.6804215,[0.00583605],[-3.3520408],3,False
0,22,22,0.018310547,0.81569886,-1.4417721,[0.03145503],[-3.2340567],4,False
0,22,22,0.1007843,-0.009437554,-0.7764135,[0.02474663],[-2.1206746],5,False
0,22,22,-0.023040771,0.5624629,0.8241029,[0.01110766],[-2.4071846],6,False
0,22,22,2.9273682,-0.45975858,0.47195005,[0.01676165],[-2.0385115],7,False
0,22,22,-0.018463135,-0.49696976,0.55333054,[0.01752759],[-2.090606],8,False
0,22,22,-0.011444092,3.2744741,1.392845,[0.03224641],[-8.445862],9,False
0,22,22,-0.061416626,-0.23605119,1.2954885,[0.01043119],[-2.707995],10,False
0,22,22,-0.04667282,-1.7805126,1.16789,[0.01979245],[-4.064135],11,False
0,23,23,1.7873353,-1.5094116,0.043779783,[0.01989029],[-2.9080539],0,False
0,23,23,0.07835388,-0.5357072,1.056508,[0.04208748],[-2.5301676],1,False
0,23,23,0.016021729,1.209051,1.9832138,[0.00710441],[-4.6310306],2,False
0,23,23,0.5558258,-2.0310507,-1.4426824,[0.01339857],[-4.7648687],3,False
0,23,23,0.019760132,-0.63550276,-0.42770928,[0.00871172],[-2.0768304],4,False
0,23,23,0.095062256,-0.645522,-0.9392015,[0.03102329],[-2.4318473],5,False
0,23,23,-0.022888184,1.4016048,0.32214963,[0.01192101],[-2.9627976],6,False
0,23,23,-1.8720216,0.9548598,-0.87541765,[0.0246926],[-2.7276459],7,False
0,23,23,-0.017623901,-0.44069275,0.42654008,[0.02521933],[-2.0108085],8,False
0,23,23,-0.012741089,0.07659894,1.357396,[0.02619308],[-2.75524],9,False
0,23,23,-0.07297516,0.0392948,0.113662176,[0.01860452],[-1.8515921],10,False
0,23,23,-0.046272278,-0.5068174,-0.9529856,[0.03285678],[-2.3766909],11,False
0,24,24,-2.27182,0.7263401,0.117432654,[0.0319378],[-2.1736956],0,False
0,24,24,0.07698059,1.3487747,-2.2583869,[0.03722575],[-5.390911],1,False
0,24,24,0.015411377,-0.34499454,0.6929274,[0.00707926],[-2.1304204],2,False
0,24,24,-2.2995148,0.32485732,0.061290562,[0.02898123],[-1.9167455],3,False
0,24,24,0.018730164,0.1496425,0.54015887,[0.02622374],[-2.022253],4,False
0,24,24,0.08934021,1.0218877,1.24525,[0.03678685],[-3.243348],5,False
0,24,24,-0.026626587,0.21391138,-0.4400019,[0.00661336],[-1.9601278],6,False
0,24,24,-0.078430176,1.9119407,0.058422703,[0.01548019],[-3.7570868],7,False
0,24,24,-0.027618408,1.9232292,-0.0767297,[0.02474773],[-3.8411908],8,False
0,24,24,-0.014190674,-1.4961232,-1.1544931,[0.03104819],[-3.4977474],9,False
0,24,24,-0.08518219,-0.028209083,-1.0524385,[0.0159793],[-2.3733947],10,False
0,24,24,-0.051574707,0.9905497,-0.44910976,[0.02767518],[-2.4881673],11,False
0,25,25,2.9682617,-1.5602076,-1.3960625,[0.01896104],[-3.8843892],0,False
0,25,25,0.08224487,1.3671958,0.36964512,[0.02462649],[-2.9571233],1,False
0,25,25,0.021057129,0.38024673,-0.15787318,[0.02481008],[-1.9529347],2,False
0,25,25,2.950943,0.7656531,-0.69101185,[0.01284967],[-2.4096828],3,False
0,25,25,0.01838684,1.3007245,0.91559535,[0.01741201],[-3.2295763],4,False
0,25,25,0.087890625,0.6160605,0.38343444,[0.0204885],[-2.164955],5,False
0,25,25,-0.029220581,-0.5630178,0.7712276,[0.01537593],[-2.2776933],6,False
0,25,25,-0.07766724,1.094528,0.7150883,[0.01528793],[-2.8072715],7,False
0,25,25,-0.03479004,-0.38072646,-0.6625869,[0.01567825],[-2.1000113],8,False
0,25,25,-0.015106201,-0.045741834,-0.11093287,[0.03897883],[-1.842452],9,False
0,25,25,-0.093193054,-0.38487992,0.22214538,[0.01662514],[-1.9169447],10,False
0,25,25,-0.04808426,-0.38651592,-1.431199,[0.01981156],[-2.907834],11,False
0,26,26,-2.2882996,0.6830541,1.1130843,[0.03192836],[-2.7708058],0,False
0,26,26,0.08148193,1.1227322,-0.29772273,[0.02447105],[-2.5962524],1,False
0,26,26,0.025177002,-0.27939457,0.38556528,[0.01559558],[-1.9396164],2,False
0,26,26,2.9457169,0.33613992,-0.13988142,[0.00785827],[-1.9202793],3,False
