episode,step,total_steps,reward,action_0,action_1,value,logprob,agent_id,done
0,2,2,4.95,-1.6486274,0.5127997,-0.047434844,[-3.287739],6,False
0,2,2,-0.047009274,-0.37181136,0.5101186,-0.03927347,[-1.9950211],7,False
0,2,2,3.952968,-1.3086325,0.0906111,-0.03488559,[-2.6890316],8,False
0,2,2,-15.049398,-0.81282806,-0.31209818,-0.014868207,[-2.2309608],9,False
0,2,2,-0.049404904,0.11831801,0.9020957,-0.016088627,[-2.196147],10,False
0,2,2,-0.047016904,-0.78589827,1.5873394,-0.03400819,[-3.2591405],11,False
0,3,3,19.951273,-0.69020385,-0.43357548,-0.015547212,[-2.2107062],0,False
0,3,3,3.9546235,-0.55481565,0.30831516,-0.01605047,[-2.0358586],1,False
0,3,3,-0.044510648,-1.0040998,-0.0896472,-0.017521404,[-2.3432379],2,False
0,3,3,-0.049999997,-1.052068,-0.24517387,-0.08453047,[-2.4404128],3,False
0,3,3,19.955462,-0.2816993,0.6311055,-0.0541768,[-2.0282454],4,False
0,3,3,-0.04705505,0.48643118,0.09829597,-0.06297365,[-1.9577496],5,False
0,3,3,4.950595,-1.3553742,0.057928894,-0.047404945,[-2.7300694],6,False
0,3,3,-0.04452972,-1.5950233,1.0016129,-0.039218552,[-3.5002866],7,False
0,3,3,4.955455,-0.5850362,-1.6227356,-0.015587583,[-3.4311872],8,False
0,3,3,-16.04785,0.90675324,0.8808063,-0.014838029,[-2.579242],9,False
0,3,3,-0.04701309,-0.9659334,0.4483275,-0.01617537,[-2.3748817],10,False
0,3,3,-0.04452209,0.09978845,0.42244098,-0.03396396,[-1.9006696],11,False
0,4,4,-15.049696,-1.1756598,-0.8919344,-0.01553176,[-2.9667773],0,False
0,4,4,1.9545624,1.4672223,-1.9659635,-0.016125191,[-4.9998775],1,False
0,4,4,-0.0428627,-0.2587827,0.08985233,-0.017513853,[-1.8723669],2,False
0,4,4,-0.049999997,-0.5322263,1.204939,-0.084530346,[-2.6177292],3,False
0,4,4,-15.042067,0.66956925,1.16863,-0.054126315,[-2.670341],4,False
0,4,4,-0.044567868,-0.01966877,0.27782047,-0.06287725,[-1.8590426],5,False
0,4,4,4.953006,-0.3163871,0.38082394,-0.047370486,[-1.9343283],6,False
0,4,4,-0.04204254,-0.5879623,0.37726504,-0.0391479,[-2.0566185],7,False
0,4,4,4.957103,0.16577524,0.14155275,-0.015548952,[-1.8552864],8,False
0,4,4,16.952105,-0.989245,0.5442621,-0.014914725,[-2.423936],9,False
0,4,4,-0.044518277,-1.2297999,-0.083084136,-0.016245555,[-2.6057882],10,False
0,4,4,-0.04202728,-1.91135,0.15690374,-0.033940434,[-3.670493],11,False
0,5,5,-15.050001,0.28929907,0.66525805,-0.015531752,[-2.0480614],0,False
0,5,5,2.9560616,-0.309051,-0.37502992,-0.01610281,[-1.9823232],1,False
0,5,5,-0.04291992,2.0461051,-1.2571571,-0.017501663,[-4.842025],2,False
0,5,5,-0.049404904,0.74818754,-0.06284149,-0.08444825,[-2.1263041],3,False
0,5,5,19.960436,1.5119456,0.06221787,-0.05408612,[-3.0052972],4,False
0,5,5,-0.042126462,0.63195425,0.8190807,-0.062766895,[-2.3208234],5,False
0,5,5,4.955493,0.63544786,0.49539122,-0.047342338,[-2.1468592],6,False
0,5,5,-0.03952484,0.24073221,0.83739173,-0.03909315,[-2.1578097],7,False
0,5,5,12.457033,-1.2860018,-0.7710753,-0.01567534,[-2.9732647],8,False
0,5,5,-17.045538,0.81118083,1.070972,-0.014978949,[-2.6575904],9,False
0,5,5,4.9571257,0.027722431,-0.3560685,-0.016211987,[-1.9195099],10,False
0,5,5,-0.039547727,0.18271019,-1.0294293,-0.03388704,[-2.4572985],11,False
0,6,6,18.950594,-1.3020889,0.32113618,-0.01561325,[-2.7289753],0,False
0,6,6,4.955146,1.6032997,0.30038872,-0.016061824,[-3.1579654],1,False
0,6,6,-0.041439816,0.5446006,-0.7658809,-0.017521342,[-2.3621297],2,False
0,6,6,-0.047848508,-0.64211655,0.3816807,-0.08448136,[-2.081984],3,False
0,6,6,19.962908,-1.7874434,0.8212721,-0.054045327,[-3.7497125],4,False
0,6,6,-0.039654538,-0.73606306,-1.7705863,-0.062747374,[-3.790713],5,False
0,6,6,4.95798,-1.8400822,-0.21417028,-0.047335118,[-3.5694776],6,False
0,6,6,-0.037037656,-1.0860864,0.2849172,-0.039065123,[-2.4311638],7,False
0,6,6,-5.041486,0.5619347,0.18590277,-0.015594766,[-1.9952683],8,False
0,6,6,19.956964,-0.98758405,0.0028868504,-0.015069459,[-2.331656],9,False
0,6,6,4.956214,1.1079414,-0.14188905,-0.016186299,[-2.466114],10,False
0,6,6,-0.037899777,0.96206224,1.9117771,-0.03392236,[-3.9935234],11,False
0,7,7,-15.047033,-0.6282942,0.73141766,-0.015688546,[-2.2606099],0,False
0,7,7,4.9549437,1.9557638,1.5197057,-0.0161523,[-4.805064],1,False
0,7,7,-0.04235916,0.37225437,-1.0619662,-0.017515058,[-2.5554051],2,False
0,7,7,-0.047863767,-0.21357158,0.22403741,-0.08439708,[-1.8743532],3,False
0,7,7,-15.03462,-0.37423378,-0.41854513,-0.05396562,[-2.0219789],4,False
0,7,7,-0.038021848,-2.403422,-0.68986696,-0.06270303,[-5.010027],5,False
0,7,7,4.9596434,0.25546372,0.6589066,-0.04730324,[-2.0370471],6,False
0,7,7,-0.034558102,0.5118728,0.86076814,-0.03893684,[-2.283698],7,False
0,7,7,12.458445,-0.90302634,2.1360996,-0.015760614,[-4.3967247],8,False
0,7,7,-15.041388,-1.7602619,-0.36052388,-0.015014088,[-3.42191],9,False
0,7,7,4.955161,-0.33439273,1.449337,-0.016155116,[-2.8252742],10,False
0,7,7,-0.03801422,0.69577974,0.65500337,-0.033918045,[-2.242661],11,False
0,8,8,-15.044554,-0.015344854,-1.0021813,-0.015766365,[-2.404984],0,False
0,8,8,4.957286,0.7760231,-0.8861455,-0.016240153,[-2.6158943],1,False
0,8,8,-0.043434903,0.012352372,-0.10522972,-0.017514408,[-1.8544998],2,False
0,8,8,-0.04552917,1.2776953,-0.70344776,-0.08431412,[-2.968622],3,False
0,8,8,-15.032942,1.4397433,1.8443741,-0.05398859,[-4.447776],4,False
0,8,8,-0.03898315,1.1876557,-1.0396742,-0.062716395,[-3.2172303],5,False
0,8,8,4.9595366,0.059645075,-0.7859053,-0.047303624,[-2.2060232],6,False
0,8,8,-0.03206329,-0.41222844,-0.32451296,-0.03897867,[-1.9993198],7,False
0,8,8,-5.039235,1.2142172,-0.29222077,-0.01582103,[-2.625713],8,False
0,8,8,-15.042326,-0.75720865,-1.0895195,-0.014982428,[-2.8024151],9,False
0,8,8,4.9549513,0.41605783,0.29725856,-0.016231125,[-1.9501984],10,False
0,8,8,-0.035671994,-0.43202326,-0.34052038,-0.033889614,[-2.0149162],11,False
0,9,9,-15.042921,1.4857413,0.5704059,-0.015736634,[-3.0776649],0,False
0,9,9,-0.04107742,0.56033945,-2.5635576,-0.016198173,[-5.4684014],1,False
0,9,9,-0.044499204,-1.0840185,-0.88773257,-0.017514447,[-2.896541],2,False
0,9,9,-0.043865964,0.4020097,-0.6754111,-0.08435261,[-2.1862564],3,False
0,9,9,19.966875,-1.183024,0.024648555,-0.053964585,[-2.5273435],4,False
0,9,9,-0.040081784,-0.28103057,1.0606785,-0.06280334,[-2.351704],5,False
0,9,9,4.961032,-0.9927875,-1.6565228,-0.0473053,[-3.8173738],6,False
0,9,9,-0.03043823,-1.3072455,1.2632073,-0.03892925,[-3.4043877],7,False
0,9,9,12.462397,-0.35849297,2.0884912,-0.015852787,[-3.8927631],8,False
0,9,9,-20.043394,-0.5501663,1.3554224,-0.014952533,[-2.820087],9,False
0,9,9,4.957301,0.4324848,2.630904,-0.016328393,[-5.254861],10,False
0,9,9,-0.034046933,-3.2030628,0.08885294,-0.033855222,[-6.950832],11,False
0,10,10,19.95701,-0.56084156,0.38600993,-0.015833978,[-2.044359],0,False
0,10,10,2.9579842,-0.5307272,1.9200062,-0.016158642,[-3.7021098],1,False
0,10,10,-0.045548245,-0.2198193,-1.014307,-0.017514601,[-2.446763],2,False
0,10,10,-0.04478149,-1.1066449,0.31288075,-0.08438153,[-2.4683342],3,False
0,10,10,-15.03163,-0.16966665,-0.36438632,-0.05393686,[-1.9423907],4,False
0,10,10,-0.040310666,1.571654,0.14390764,-0.06270338,[-3.0813923],5,False
0,10,10,4.9600706,0.8160246,0.59114045,-0.04728745,[-2.30874],6,False
0,10,10,-0.030606076,-0.28350097,0.5005572,-0.038810022,[-1.960063],7,False
0,10,10,-5.037709,-0.48921204,0.7458323,-0.01591343,[-2.1735427],8,False
0,10,10,-17.043615,-0.9547074,-1.3065009,-0.015023405,[-3.2254448],9,False
0,10,10,4.959796,0.34152496,0.32387665,-0.016418882,[-1.9300779],10,False
0,10,10,-0.034184262,-1.9278325,-1.075583,-0.033793055,[-4.326575],11,False
0,11,11,-15.04067,0.5876102,-0.9168762,-0.015900481,[-2.5003967],0,False
0,11,11,4.957755,1.5401406,0.100142725,-0.01622036,[-2.990334],1,False
0,11,11,-0.0465744,-0.95081806,-0.28911746,-0.017520823,[-2.349238],2,False
0,11,11,-0.044979855,2.1449547,0.55346817,-0.08428916,[-4.2852836],3,False
0,11,11,-15.032515,-0.29289797,0.3728462,-0.0539636,[-1.9311458],4,False
0,11,11,-0.03799133,0.19113842,-0.11301972,-0.06272866,[-1.877986],5,False
0,11,11,4.9598265,1.2778041,-1.6932595,-0.047312185,[-4.1868434],6,False
0,11,11,-0.02827911,0.6346117,-0.49320883,-0.03880655,[-2.207158],7,False
0,11,11,-5.03539,-0.31111968,0.7980121,-0.016019251,[-2.1641893],8,False
0,11,11,-15.042112,-1.201843,0.45661288,-0.014987174,[-2.6385026],9,False
0,11,11,4.9622793,0.14533412,1.6942877,-0.016505683,[-3.1808772],10,False
0,11,11,-0.03271179,0.58676565,0.5682375,-0.03380573,[-2.1364245],11,False
0,12,12,19.96097,2.2891006,-0.6627845,-0.015878867,[-4.6982684],0,False
0,12,12,0.9600937,-0.87833756,-1.3424278,-0.016342271,[-3.2110577],1,False
0,12,12,-0.047604367,-1.1402603,-0.03895668,-0.01752477,[-2.4885688],2,False
0,12,12,-0.042630002,1.4386933,-0.45271164,-0.08422668,[-3.0446804],3,False
0,12,12,-15.032789,-0.4464561,0.6167773,-0.05390908,[-2.0871973],4,False
0,12,12,-0.0363739,0.87945956,-0.753145,-0.0626947,[-2.5818908],5,False
0,12,12,4.961322,0.008675455,0.12536494,-0.04732382,[-1.8393631],6,False
0,12,12,-0.026631163,-1.1915754,-0.3704785,-0.038920175,[-2.6343737],7,False
0,12,12,-5.0329103,-0.15735276,-0.74726903,-0.016152222,[-2.1888657],8,False
0,12,12,-19.042204,-0.12693664,1.1454788,-0.0150522385,[-2.422092],9,False
0,12,12,4.964774,-1.104743,-0.15418744,-0.01658277,[-2.4606378],10,False
0,12,12,-0.032872006,1.9998405,-0.8570364,-0.033848375,[-4.341972],11,False
0,13,13,19.960016,1.8902634,-0.99003196,-0.015839573,[-4.2115593],0,False
0,13,13,4.961726,0.4832287,1.101259,-0.016250726,[-2.486916],1,False
0,13,13,-0.04862289,0.5725646,-0.64654535,-0.017529827,[-2.2686415],2,False
0,13,13,-0.040966794,-1.017241,-0.63419807,-0.0842565,[-2.6020222],3,False
0,13,13,-15.03047,-0.18025026,0.66961324,-0.053850472,[-2.0482159],4,False
0,13,13,-0.03736572,2.0026104,0.18707108,-0.06274213,[-3.883396],5,False
0,13,13,4.961215,-0.5728358,-4.5404077,-0.047261827,[-12.564811],6,False
0,13,13,-0.027706906,0.62155473,0.8327491,-0.038785573,[-2.3255816],7,False
0,13,13,-5.03127,0.7206874,-1.6322088,-0.01610469,[-3.5424342],8,False
0,13,13,-15.039839,0.6618574,-0.49713773,-0.015136436,[-2.218265],9,False
0,13,13,4.9664145,0.77779686,-0.32914472,-0.016470758,[-2.244429],10,False
0,13,13,-0.031399533,0.21478644,0.94371384,-0.033873506,[-2.2400365],11,False
0,14,14,19.95894,0.14655586,-1.4764934,-0.015796166,[-3.0473397],0,False
0,14,14,4.961608,0.8625418,-0.38552028,-0.01637213,[-2.3186486],1,False
0,14,14,-0.049633786,-2.5012522,-1.6596106,-0.017532697,[-6.4453006],2,False
0,14,14,-0.04191284,-0.7591044,2.2183425,-0.08426914,[-4.457451],3,False
0,14,14,-15.027998,-0.0018660782,-0.03185644,-0.05380238,[-1.8440461],4,False
0,14,14,-0.03760986,0.8478565,0.9814429,-0.062719904,[-2.6244173],5,False
0,14,14,4.9627104,0.6702738,1.0369138,-0.04724554,[-2.542748],6,False
0,14,14,-0.028065488,0.64177567,0.7053958,-0.038884945,[-2.255882],7,False
0,14,14,12.467707,0.15927477,0.9579055,-0.016124023,[-2.2290697],8,False
0,14,14,19.961802,-0.12704387,-2.059899,-0.01511715,[-4.126315],9,False
0,14,14,4.9654074,0.34342802,-0.17249408,-0.016533112,[-1.9391546],10,False
0,14,14,-0.03156738,0.8831489,-0.89609116,-0.033809572,[-2.7109847],11,False
0,15,15,19.957865,-0.8059552,0.24600439,-0.01574801,[-2.1626492],0,False
0,15,15,4.963084,0.008192251,-0.013039246,-0.016346011,[-1.8436533],1,False
0,15,15,-0.049999997,0.69340754,-0.026306748,-0.01753272,[-2.0776308],2,False
0,15,15,-0.04215698,0.19641082,0.7542347,-0.08418082,[-2.0889502],3,False
0,15,15,-15.02635,-2.2387838,0.38737008,-0.05381965,[-4.413979],4,False
0,15,15,-0.035305783,1.1483207,1.1346263,-0.062683046,[-3.0483563],5,False
0,15,15,4.9625883,-1.1247848,1.2048831,-0.047277056,[-3.1130602],6,False
0,15,15,-0.025723265,1.0538723,0.5647861,-0.038846985,[-2.5350757],7,False
0,15,15,12.4674015,0.7982692,-0.00013308227,-0.01620582,[-2.135819],8,False
0,15,15,-15.03916,1.0904359,-0.8252708,-0.015066415,[-2.8561683],9,False
0,15,15,4.964267,0.0009319559,-0.38811573,-0.016468871,[-1.9304392],10,False
0,15,15,-0.030079648,0.49962175,0.2826907,-0.033853553,[-1.9894328],11,False
0,16,16,-15.042372,-0.8874153,3.3333478,-0.01582067,[-7.4990363],0,False
0,16,16,4.962119,0.6982126,1.3838376,-0.016281407,[-2.9537625],1,False
0,16,16,-0.049999997,-0.31198165,0.3319294,-0.017532744,[-1.9154544],2,False
0,16,16,-0.039791867,-0.3536534,1.8568794,-0.084111385,[-3.4985776],3,False
0,16,16,-15.026564,0.15251401,-0.5631752,-0.053727746,[-2.048007],4,False
0,16,16,-0.03283386,0.9680524,-0.5051929,-0.06267799,[-2.4663343],5,False
0,16,16,4.964923,0.51249033,2.1385224,-0.047126587,[-4.1565566],6,False
0,16,16,-0.023228453,-0.19687712,-1.1950183,-0.038857855,[-2.649743],7,False
0,16,16,12.468859,0.23784447,0.35020614,-0.016208481,[-1.9056113],8,False
0,16,16,19.959734,1.231377,-0.39544648,-0.015046949,[-2.7040377],9,False
0,16,16,14.963125,-0.17177077,1.2341758,-0.016414948,[-2.5358176],10,False
0,16,16,-0.030262753,1.2853044,-1.0147005,-0.03381046,[-3.2563555],11,False
0,17,17,-15.04003,0.65467876,0.25596872,-0.015902597,[-2.066551],0,False
0,17,17,0.9618485,0.6767889,0.24022259,-0.016389007,[-2.0966144],1,False
0,17,17,-0.04940872,1.12699,0.32728022,-0.017518863,[-2.521123],2,False
0,17,17,-0.037274167,0.59617287,-0.32048044,-0.084007844,[-2.0871687],3,False
0,17,17,19.974901,0.29612333,0.7260151,-0.05377803,[-2.1044166],4,False
0,17,17,-0.031246945,0.35890833,-1.2736783,-0.06268398,[-2.821968],5,False
0,17,17,4.9674253,0.9150086,0.8020209,-0.047223717,[-2.5421],6,False
0,17,17,-0.02162628,0.7305344,0.5626125,-0.038699593,[-2.2304752],7,False
0,17,17,12.468691,-0.033301413,-0.39028534,-0.016285125,[-1.9395602],8,False
0,17,17,15.958643,-0.8379719,-0.21327989,-0.015010145,[-2.2269826],9,False
0,17,17,4.962867,-1.7366865,-0.27685088,-0.01648973,[-3.429886],10,False
0,17,17,-0.02879028,-0.012334432,-1.1372267,-0.033847168,[-2.5653355],11,False
0,18,18,19.962435,0.14554569,-0.74081486,-0.016038604,[-2.1907864],0,False
0,18,18,2.9641755,-0.027430719,-1.5083984,-0.016478272,[-3.0745401],1,False
0,18,18,-0.047009274,-0.038122214,1.0399897,-0.01751012,[-2.295081],2,False
0,18,18,-0.035656735,-1.3347936,0.29626852,-0.0840698,[-2.7479608],3,False
0,18,18,19.974688,-0.28507286,-0.6972366,-0.05373256,[-2.15837],4,False
0,18,18,-0.032238767,-0.15895467,0.22067457,-0.06263578,[-1.8607502],5,False
0,18,18,4.969928,-0.34477934,0.4045816,-0.04726585,[-1.9484925],6,False
0,18,18,-0.021847533,-0.48223263,-0.54282254,-0.038788863,[-2.1354494],7,False
0,18,18,-5.0298433,0.05957257,-2.0645325,-0.016180353,[-4.119774],8,False
0,18,18,-17.04244,-1.2588472,0.16477105,-0.014960142,[-2.6275568],9,False
0,18,18,4.964343,-1.0888073,0.21853015,-0.016413003,[-2.4618254],10,False
0,18,18,-0.029843137,-0.2337043,-0.13254832,-0.033792417,[-1.8859966],11,False
0,19,19,19.964067,1.0736599,-0.61666405,-0.015974127,[-2.6486478],0,False
0,19,19,2.9658043,-1.0204571,0.27268976,-0.01640071,[-2.3530579],1,False
0,19,19,-0.044514462,-1.5904899,0.31255502,-0.017488118,[-3.125462],2,False
0,19,19,-0.035763547,-0.4275474,1.4975885,-0.083922975,[-2.9491496],3,False
0,19,19,-15.023878,-1.4886975,0.72758645,-0.053721778,[-3.1103384],4,False
0,19,19,-0.0325592,-1.0759909,-1.0425811,-0.06253192,[-3.0257611],5,False
0,19,19,4.97243,-0.44561598,-1.1490645,-0.047060557,[-2.6813328],6,False
0,19,19,-0.020413207,-0.27727032,1.0092226,-0.038612247,[-2.3189766],7,False
0,19,19,12.469126,0.14967681,0.80805355,-0.016123936,[-2.1427283],8,False
0,19,19,-17.042662,-1.4192916,-0.15363367,-0.015024934,[-2.8708203],9,False
0,19,19,4.964221,1.0163071,-0.95148045,-0.016478013,[-2.8742697],10,False
0,19,19,-0.031018063,-1.65196,0.32197297,-0.03378938,[-3.2060425],11,False
0,20,20,19.963099,0.2873473,1.7918429,-0.015950307,[-3.363006],0,False
0,20,20,0.96567076,-0.58217824,0.07797701,-0.016412323,[-2.0049214],1,False
0,20,20,-0.042015836,-1.2744515,0.7766561,-0.01744884,[-2.894649],2,False
0,20,20,-0.033428952,0.048725247,-0.29017857,-0.083828054,[-1.8986645],3,False
0,20,20,-15.024092,-0.33860034,0.642945,-0.053630278,[-2.0413842],4,False
0,20,20,-0.031109616,1.3581436,0.58382523,-0.062456205,[-2.893814],5,False
0,20,20,4.9740477,-0.6138474,0.9809244,-0.047051407,[-2.4380865],6,False
0,20,20,-0.020649718,0.7585084,-0.7999381,-0.03857454,[-2.5518332],7,False
0,20,20,12.468805,0.4181737,-0.61671525,-0.01626633,[-2.1435654],8,False
0,20,20,-19.041159,-0.7030393,0.22465283,-0.01499301,[-2.0919375],9,False
0,20,20,4.9656935,1.0335051,-0.8248869,-0.016558453,[-2.7892435],10,False
0,20,20,-0.031346127,-0.6790054,-0.33204567,-0.03370657,[-2.1460292],11,False
0,21,21,19.962816,-1.1336802,1.530422,-0.01602744,[-3.5292683],0,False
0,21,21,2.967994,-1.1834053,1.8157685,-0.01650614,[-4.049154],1,False
0,21,21,-0.03952484,-1.6208392,0.034177408,-0.0174171,[-3.156439],2,False
0,21,21,-0.03179626,0.33021656,2.0386403,-0.08389087,[-3.8026674],3,False
0,21,21,-15.021772,0.18666686,-0.3294263,-0.053596318,[-1.9378405],4,False
0,21,21,-0.031246945,-0.8069307,-2.3134952,-0.0626458,[-5.0132513],5,False
0,21,21,4.9738646,-1.9460875,0.097624004,-0.0469765,[-3.7414541],6,False
0,21,21,-0.019207763,-0.17811733,-1.422417,-0.038768876,[-3.0040736],7,False
0,21,21,12.470263,0.05291684,0.18810783,-0.016231526,[-1.846643],8,False
0,21,21,-17.041243,-0.46633646,-1.6140188,-0.015062984,[-3.3498635],9,False
0,21,21,4.9647017,-1.0772207,1.3747627,-0.016511844,[-3.3259146],10,False
0,21,21,-0.029888913,0.34006855,0.15720335,-0.033737846,[-1.9049804],11,False
0,22,22,-15.034849,1.5048944,1.7533314,-0.016056787,[-4.3818836],0,False
0,22,22,2.9704812,0.73736036,-0.8063264,-0.016522998,[-2.505682],1,False
0,22,22,-0.037335202,-1.3973298,0.2868878,-0.017404433,[-2.8141322],2,False
0,22,22,-0.03194885,0.8337616,0.22808611,-0.08377509,[-2.2045527],3,False
0,22,22,19.979845,0.5866454,-1.8928993,-0.05363261,[-3.9407463],4,False
0,22,22,-0.02979736,0.22704645,1.4950233,-0.06242761,[-2.8985634],5,False
0,22,22,4.9753294,0.8911069,0.8518165,-0.04692038,[-2.5265071],6,False
0,22,22,-0.020336913,0.811327,0.41451755,-0.03863886,[-2.2335994],7,False
0,22,22,12.470102,-0.072363436,-1.2019625,-0.016315646,[-2.629645],8,False
0,22,22,-17.039762,-0.05749461,0.019257165,-0.015033448,[-1.8399283],9,False
0,22,22,4.9644117,1.2546737,1.0828137,-0.016482221,[-3.1177063],10,False
0,22,22,-0.03005676,-2.2984242,-0.6810973,-0.033769485,[-4.767769],11,False
0,23,23,19.967623,0.75273174,-0.4388947,-0.01626256,[-2.2676775],0,False
0,23,23,4.972106,-0.037482675,0.4276424,-0.01666867,[-1.9054925],1,False
0,23,23,-0.036454007,0.5560324,0.156415,-0.017367486,[-1.9964188],2,False
0,23,23,-0.029598996,0.28125882,-1.3297389,-0.08367541,[-2.8599384],3,False
0,23,23,19.978716,-0.99896157,1.3041146,-0.05366324,[-3.1083822],4,False
0,23,23,-0.029995725,0.61531466,0.347739,-0.06250505,[-2.0813618],5,False
0,23,23,4.9753294,-0.19955242,0.9648174,-0.047210004,[-2.253361],6,False
0,23,23,-0.0207489,-0.10162635,0.10292433,-0.038748488,[-1.8428987],7,False
0,23,23,-5.028455,-0.7851084,0.46061167,-0.016227629,[-2.2254088],8,False
0,23,23,-15.040701,2.232874,-3.0112374,-0.015007667,[-9.11764],9,False
0,23,23,4.966754,-0.21857348,-1.4046723,-0.016720258,[-2.9436069],10,False
0,23,23,-0.028584287,0.3157371,1.3033788,-0.03368821,[-2.6579704],11,False
0,24,24,19.96924,-1.6715845,0.5796402,-0.016193954,[-3.349442],0,False
0,24,24,4.9719076,-0.78164744,-0.0021411777,-0.016668847,[-2.1337402],1,False
0,24,24,-0.034054562,0.08875143,0.837653,-0.017439082,[-2.1256192],2,False
0,24,24,-0.027996823,-0.3006719,-0.23919255,-0.08370334,[-1.9323387],3,False
0,24,24,-15.021711,0.5914522,-0.47669426,-0.053529426,[-2.1556737],4,False
0,24,24,-0.02766113,-0.8068093,-1.0621753,-0.06253728,[-2.8088853],5,False
0,24,24,4.977664,1.576667,0.124853365,-0.046957597,[-3.0556083],6,False
0,24,24,-0.019253539,0.91443425,2.167627,-0.03860699,[-4.458495],7,False
0,24,24,-5.028638,-0.90428966,-0.12896375,-0.016221426,[-2.2448485],8,False
0,24,24,19.958292,-2.554309,1.4637794,-0.014983669,[-6.009181],9,False
0,24,24,4.968379,-0.58176327,1.2180372,-0.016575148,[-2.6807399],10,False
0,24,24,-0.028767392,0.08031146,-1.9500293,-0.033745967,[-3.9371784],11,False
0,25,25,-15.03092,0.23746602,1.5782574,-0.016164977,[-3.0330372],0,False
0,25,25,4.9733686,1.1671674,-0.1039338,-0.016544607,[-2.5437727],1,False
0,25,25,-0.031548306,0.46189538,-0.091720894,-0.017385088,[-1.9538376],2,False
0,25,25,-0.029003903,-1.120617,1.1994816,-0.08373158,[-3.1079507],3,False
0,25,25,19.979753,-1.3620194,0.91476214,-0.05361776,[-3.0797758],4,False
0,25,25,-0.026058959,1.8114041,0.044836305,-0.06229458,[-3.5353484],5,False
0,25,25,4.9793425,0.06770652,-0.3172072,-0.047234938,[-1.9130588],6,False
0,25,25,-0.019276427,0.37211365,1.6090949,-0.038737454,[-3.0912464],7,False
0,25,25,-5.0271654,1.5848519,-1.3824798,-0.016138848,[-4.090744],8,False
0,25,25,-15.041937,-2.243553,-1.1053543,-0.0150307305,[-5.0452375],9,False
0,25,25,4.968219,0.11961603,0.4787668,-0.016616909,[-1.9272312],10,False
0,25,25,-0.027302548,0.5954446,1.0105575,-0.033734318,[-2.4669285],11,False
0,26,26,15.971392,-1.5976268,0.45994782,-0.016349493,[-3.1744838],0,False
0,26,26,4.9723005,-0.11179365,-0.46631694,-0.016693855,[-1.9766848],1,False
0,26,26,-0.029915616,2.4995873,1.5841742,-0.01741152,[-6.1066265],2,False
0,26,26,-0.029385373,-1.1485763,0.25382546,-0.08356798,[-2.5119672],3,False
0,26,26,-15.020491,0.5365998,1.9031686,-0.05347664,[-3.6354322],4,False
0,26,26,-0.027096555,0.21002868,-2.0481102,-0.062603004,[-4.12577],5,False
0,26,26,4.978442,1.0163504,0.81167895,-0.047029316,[-2.6321502],6,False
